,Actual,Predict
12320,553.32,536.0493639748505
9381,450.82,456.7884796068121
7442,487.26,488.4341775080036
4382,327.45,363.96941826824855
4483,363.46,355.07482215678743
8747,515.65,483.1080302137291
9103,363.65,499.6491396123756
12275,544.03,552.5554089641176
5587,386.64,381.1417078914655
3421,675.25,658.5125219673001
5517,375.15,393.6370848546909
11306,568.56,509.5027891961221
396,382.25,390.00973697242046
6887,420.84,401.90854102958065
7625,529.34,504.3804538114332
4024,413.65,392.70285538939515
9787,497.58,476.0067096242186
3222,423.28,383.30739899677053
4536,378.28,413.7019660682413
2201,389.15,538.957708280164
6127,481.03,456.32837072931466
8710,509.56,524.3161663638598
7306,469.2,458.01841219625913
12130,522.89,484.03856596720505
2534,464.15,431.6580994398287
135,472.15,440.40774229300644
7272,466.26,447.1286249837045
1989,327.15,464.10698415685715
5050,474.16,482.9845233640908
47,361.15,376.36290223857065
3635,465.2,462.5318818768874
83,386.45,386.8168578150077
11662,465.15,464.50973874133354
5544,380.74,393.1463239256126
3131,359.65,378.9786129142123
10393,614.33,569.7429114567567
2859,532.95,507.6007328244888
7998,411.15,414.75694791237316
6298,524.74,516.638136118747
12347,563.02,548.3275887275299
10056,528.9,520.6279502890382
3160,369.65,486.6227273208219
360,359.85,368.67721756828684
9401,454.15,485.9262736201068
8,315.35,344.7081182939588
11658,465.15,460.68275787000636
9999,520.14,504.55838852319476
3698,508.73,481.2788083026857
7159,451.56,441.4637709797058
8794,523.08,514.2892206101095
8538,490.38,506.8670373612216
1650,511.15,464.99677720187697
311,339.45,346.72753602298496
7645,533.04,520.6254452391452
2981,566.15,460.7230032838411
1617,507.15,495.411081925896
10318,583.02,587.2857451709584
2543,466.15,443.5475425602716
11324,575.34,562.8954095737575
3522,390.1,406.23317022638844
7188,455.65,487.8847707719457
5044,472.15,472.02420010708096
2507,458.15,428.6559445671188
7072,442.15,470.18021500238046
12255,540.7,538.6339488217033
5350,597.34,549.6380341248525
5871,431.1,453.0665854005804
8724,512.15,523.2856374478049
9750,494.56,497.57681497019325
4847,428.15,443.19369318770634
2677,490.65,465.5315237942634
5459,362.15,382.1405420608715
884,423.15,452.9360755541243
5632,396.05,411.2423914180077
7481,494.65,496.73398519091984
6830,412.83,403.5888399618975
2054,351.15,368.0498207327201
3169,285.88,318.01387675044737
10009,521.07,500.27499656859015
5769,419.15,425.65619959817025
113,418.15,428.33385253618417
4132,448.41,426.8144628399299
9004,604.78,566.4537273003808
5479,366.15,514.3562150014998
5945,444.49,418.1180556649263
5171,505.04,542.9624395915508
4901,440.31,428.25152104950246
1153,458.15,513.7710955064568
8655,501.15,515.7372565908622
7049,439.98,427.57887351971226
3115,354.15,441.17951377489476
4768,414.15,395.9801668989732
9883,511.15,451.7271885711748
7502,497.8,496.47493094865496
2319,418.15,494.6051533669922
6210,501.44,519.337580721049
5099,486.43,482.586933542014
11291,564.49,542.5994483238923
5140,496.83,494.4364984937163
4129,448.06,429.49051227448564
4890,437.69,436.28465561052263
8875,550.15,530.1012715850378
6438,597.59,571.9944087898248
5372,627.01,595.2812955215182
429,398.75,396.5624592101623
763,407.9,422.4667360847082
9015,610.9,544.3878995040984
927,430.15,434.36533114837215
4676,401.15,414.2547430274058
2308,415.65,437.57314266060337
850,418.15,403.8248714082871
5095,486.15,467.87634569447215
1351,480.15,508.2713257284028
5186,510.93,504.0478613559759
9440,459.62,439.59416981828707
12573,658.52,634.377332399545
9187,422.68,432.1373779573597
5418,340.65,443.5359618941909
8750,516.15,518.2495150550146
7100,444.65,440.5689541338455
4896,439.15,385.8833417003192
1825,538.65,482.08784929724095
11687,467.15,459.4193233469576
12447,592.72,545.9033484955385
12160,527.15,487.6414379513608
9584,479.65,518.9024138857294
3314,395.67,404.92985943070073
4341,604.13,575.3740454430163
2874,535.8499999999999,521.5309522882512
8660,501.86,489.76684022341107
3069,323.54999999999995,351.7605209210153
99,422.15,417.07705977227215
5817,424.72,433.8449552657627
12024,499.51,470.03637006070244
11947,483.16,483.48338172675
11299,566.84,518.6606667216947
1747,523.15,509.37146814147343
1166,459.15,461.75693964386926
6879,420.16,428.9039101233973
1053,445.15,466.1868815415244
3325,409.08,409.5221398661372
304,364.85,382.51813296145133
7841,626.68,598.6469061701324
5336,582.84,512.4336453525954
538,429.75,427.268076551181
6066,468.99,463.98338516443704
11147,534.39,501.11693333453195
12138,523.92,531.6004730338828
102,419.15,423.96488897045185
9247,433.15,438.079420691839
8200,444.15,468.52892841275707
12544,643.42,607.9487136893781
8376,467.35,487.29226873426705
7434,486.68,512.0919822352353
772,409.15,492.6336605449796
3541,404.65,372.4718913057826
7478,494.03,478.58256859200867
434,434.25,427.93374279688715
2455,447.65,487.15824153703716
4508,370.65,347.8685474228639
5952,445.18,436.4252024288031
3550,411.15,477.294355231355
3528,391.84,410.75049127705586
2666,490.65,583.2572636597693
811,413.15,405.1352394672407
4907,441.95,441.8034798877442
2673,490.15,459.26722079448155
4216,484.65,464.1421825790652
3877,366.42,398.88449938060495
293,363.95,382.51813296145133
12102,517.15,469.894817625383
6817,410.6,415.96720407275495
103,424.65,416.77811954937863
7500,497.16,501.2930674812096
8679,504.98,498.78180006083164
7413,483.15,533.6437689035141
9617,482.44,467.06782607085813
3706,516.14,505.949872029164
8273,456.07,452.02010951057235
9713,490.78,489.2322660489091
2318,417.25,433.3792191268195
4191,473.15,426.21714590686236
3154,368.15,386.2857363113535
979,436.15,447.0998694153317
7820,605.04,547.9472531888028
8693,506.02,493.3445531965832
33,365.15,366.4077136571209
1434,488.65,473.6885368612966
1107,451.25,429.310418308275
9910,514.12,487.86968007659186
895,425.04999999999995,432.5645343719748
7795,586.62,577.7142140393461
8806,526.03,486.2120555948338
11560,446.65,536.870046906912
4292,538.78,513.5835477724678
8240,450.27,454.5074310267571
11525,406.15,580.4475155751219
12287,545.65,636.552355859371
6554,376.8,385.6179404276986
12254,540.7,537.2698754768984
3328,419.15,485.9893407512872
9026,623.48,611.5053101323055
9841,505.15,482.6959033969364
5272,547.2,495.7032812227128
1114,452.15,506.22955625425493
5245,536.36,465.74682748990324
8649,500.03,473.45038269372856
10658,450.15,444.34968008556496
2998,572.15,476.49368895867565
10425,626.93,614.0908120549099
2754,505.65,470.30450739927664
10708,454.15,441.4999732763674
7007,436.07,427.89059222350386
1457,490.65,502.356665999513
1039,443.65,510.5383665171054
10540,378.15,470.8345532379066
3921,386.15,448.18716625945194
7717,551.92,512.7704079247519
1402,484.65,457.8241909193732
1261,469.15,465.1805423035258
8251,452.15,473.25415003384785
3910,381.22,392.9598787442464
11528,407.65,520.7630429623831
12612,702.6,652.797566382207
12328,557.26,539.4636397693796
3334,428.33,430.10480752483215
8188,442.42,442.113135026348
653,390.84999999999997,396.0263953338417
1282,471.15,481.90256951690435
3527,391.77,403.64832109762926
828,415.15,509.2522948213484
5805,423.15,417.95158760815343
9158,401.15,457.8402539534253
3017,581.15,575.2525100912668
9265,435.26,436.0052026057242
4112,443.71,426.93629724964467
2996,571.15,490.6690100285937
10687,453.15,446.26818291094696
647,390.65,403.9746750521153
3025,585.15,499.23896296997543
9705,490.65,469.21175692167765
221,429.15,428.39330126208654
6463,624.37,591.300502305103
2628,479.65,488.288695457118
11623,463.15,468.4902942729734
5145,498.53,452.4632694144435
4608,390.15,390.8715432363861
457,425.35,426.6144196921216
5218,525.94,501.2492925888498
8278,457.19,451.42352271019246
4029,415.15,404.9637081832749
333,366.35,388.6978736811089
937,431.15,464.427081663118
8550,491.24,463.34798081651945
1844,543.65,472.97194053775866
6946,428.15,444.1405814523451
2452,444.15,470.6262920933208
9607,481.83,485.971911771545
7953,398.15,526.3088456991402
9263,435.06,429.80715114842053
8665,502.11,467.4658627845031
3445,323.65,395.21863336691274
12166,528.03,526.7288697293396
9070,692.87,655.8957344492596
5082,483.15,548.8045854100935
2102,364.15,371.6917907413855
4217,485.2,446.83116089560554
9484,466.4,471.792819589401
4381,325.15,349.0846588545665
9030,625.89,641.466304872014
4772,414.65,458.26989810968416
70,360.65,388.0275359179726
6162,490.15,513.2326127059507
455,433.55,430.31180408746854
3995,407.06,411.63030694940426
6067,469.15,460.7782571967299
3894,375.65,368.54499137357277
6205,499.95,501.20029064303424
5421,342.75,413.00927456339787
8813,528.15,570.0910812514221
5709,410.15,409.2809873658467
3851,354.15,358.07566464619026
9604,481.65,584.8012110189794
1512,496.15,509.5191924175343
9842,505.28,503.2522696108681
2119,367.15,414.3050940618855
10693,453.15,451.2311442651864
3098,344.15,467.44799835164224
9296,439.52,436.5548758000496
2619,478.34999999999997,472.6290257273454
11242,554.39,516.1725437792476
3601,441.42,447.51584710294253
5058,475.74,504.0962839856962
4374,307.95,446.41714815266437
5532,378.15,396.9397692517962
4385,328.88,358.4600431966614
11675,467.15,467.4500584195837
12129,522.86,586.7635421839743
5282,550.49,535.9185669456382
8585,494.47,465.69625371638745
3671,490.49,420.1570138395888
9365,448.15,407.8288112706447
9044,642.67,589.4055838934306
1981,318.65,408.5639693775661
101,415.65,402.5560948200088
11674,467.15,467.93762537762774
8694,506.02,495.1861425365088
2215,392.15,393.8624619784464
9511,469.65,444.0323887190282
1491,493.15,539.3462376908896
7046,439.98,429.0197874581352
2801,518.15,480.3183631404838
4246,501.74,493.69504303927164
11759,470.15,469.84478885174275
9741,493.23,494.99485960985743
4641,395.94,408.45337781119633
8221,448.15,480.40480845089877
6347,548.29,500.4771781786113
4549,380.43,374.5813829821448
1022,442.15,460.64664770434365
2798,518.15,509.12373854926716
4148,456.15,491.69919091565805
5664,403.02,409.48754041869324
533,410.75,407.50258162593195
5735,414.65,407.3570120333443
6326,540.68,546.6427474367842
8700,507.16,489.25991468697646
10354,593.84,544.2954338602483
11085,519.67,499.2069685668498
8362,466.03,467.6390961788552
2264,405.65,442.27032046971726
1655,512.15,521.8691747540032
19,346.25,372.5201779950563
6597,384.75,392.0919257147889
12273,543.54,594.4696789568956
1643,510.15,512.6805109734759
8261,454.15,481.3421201864071
6575,380.88,390.0108410257386
8644,499.63,487.3507268234034
12364,566.78,487.25581685155123
9815,501.9,493.56670550126864
3540,404.63,415.58123017626144
4783,416.65,434.45079942892073
2144,372.15,533.8090009260006
321,383.45,396.9397692517962
6466,634.71,599.3989914474157
4098,437.14,434.6181755803177
4738,410.65,408.87592898422025
3693,506.47,480.0987440030299
7665,537.32,535.902637479959
4832,426.15,439.5901272552032
5584,386.15,384.93886611944595
6834,413.34,441.3414587783547
2154,266.84999999999997,322.22033762936746
5692,407.15,424.23333137384304
12262,542.02,550.7177757975862
1006,440.15,462.0637076846985
747,405.15,374.1556675877738
9185,422.68,427.2219099594703
263,309.45,336.3722092770214
11437,636.59,624.0391411279151
12271,543.39,533.3812056582726
1085,448.15,480.40480845089877
12502,618.19,572.6919875631559
7516,500.65,492.1844738776646
7886,703.84,687.1493335975647
11058,514.71,498.1937681293774
473,436.95,432.07903343075463
10930,497.25,470.42991648071575
2380,431.65,419.95453001367764
6479,658.64,614.0307247271468
1954,582.15,478.0820754766031
11845,473.15,462.6486616621464
11949,483.65,669.7627892022975
7571,512.35,491.27691043654147
7811,597.47,544.2341908768304
6021,460.26,439.4391167882776
3705,515.78,486.8926261850489
5848,428.15,438.80835513286763
8095,426.96,422.9991452771934
4074,428.16,409.23647906479084
7713,551.38,518.7727936417574
5493,369.15,456.55961533138793
11263,558.23,532.5566474707032
8986,594.08,565.5677822483441
5496,370.54,388.5962308358658
6735,401.39,404.65106435975423
9801,499.7,531.0854569001148
8625,497.26,492.68378514803777
2470,450.04999999999995,373.56555251854275
8049,419.39,427.03732149516554
7333,471.59,472.5139283685137
8923,564.11,546.7350368377872
12132,523.16,499.57517026149117
2633,480.65,454.938849207256
3378,505.04,481.2675679073544
4700,404.31,422.2315333556329
11073,517.59,511.66151215272066
2629,479.65,444.47463511644605
10803,471.34,467.78837658700894
10415,625.03,552.0333353450255
11135,531.65,481.14906084475683
967,435.15,353.9690153616999
10696,453.15,446.0763646785973
4708,406.11,412.9371341268362
10644,449.15,449.2459221441537
1608,505.65,522.5195398285798
4580,385.64,444.1716798813022
6939,427.15,427.59136153212705
2611,478.15,475.54182249610926
1010,440.15,407.1971427001303
3573,420.83,393.8088340564202
6260,513.09,517.4204277630232
9764,495.15,571.2072490066095
5676,404.87,410.7472113547526
10482,679.07,625.8877871225309
11448,653.95,620.8767615501297
95,411.15,415.2722230098276
6918,424.15,423.60666804925165
11039,513.15,532.0500698268919
11132,531.15,475.45215143652456
7474,493.15,554.55211545318
9423,457.28,426.8299566688205
11670,466.15,466.1375034717952
7915,361.65,482.776263042355
59,381.45,379.03248078107924
8192,443.15,434.8237670943447
5022,469.15,458.6191928778346
8759,518.15,481.8201407850845
12002,495.39,473.88470328989047
3244,485.82,484.0308706807172
8850,543.72,470.15467171473705
5129,494.26,472.541399338608
1498,494.15,501.63830174245277
12267,542.8,517.2631758481364
12576,659.64,595.3469528227031
10569,404.15,598.5661124076992
10719,455.15,452.52228326302463
9978,519.26,486.17422035492655
3542,404.69,425.1450690810563
11892,477.15,469.6387372864284
5837,427.14,425.6033068648411
8917,560.61,540.4621990536845
9641,484.15,501.67448709276846
5148,498.78,411.5986202548971
8687,505.35,492.7898137213568
3404,578.06,503.1756801651502
9253,433.96,428.4409968824295
6414,576.92,576.9557023771733
10006,520.31,494.79282492232676
9438,459.15,483.20060623737197
12152,526.64,511.61183103100336
10251,568.22,562.4692966954573
8346,463.65,472.5220854033309
3592,431.96,433.60603131612834
5491,368.08,372.88085349933664
7488,495.32,475.10728139589105
7116,446.02,438.77699466552235
5268,545.71,541.5358999761963
6756,403.65,396.6488592337605
1562,501.15,525.4873345815727
9494,467.65,471.4084411918782
6081,472.92,481.30643142777717
10261,570.15,493.34210554696944
373,392.55,404.6620987293393
1327,476.15,405.30484099671645
1002,439.65,452.75447317294265
3694,507.9,490.6846864034328
8488,481.65,457.92936783996043
9955,516.91,484.05098020053595
4850,428.9,428.884088256518
5335,581.15,535.118936441482
8404,469.31,466.17755764668664
3315,397.42,407.01514477331307
613,386.15,364.66386499396634
9417,456.47,438.3125349534124
2769,509.65,467.7949672646256
1323,476.15,472.4150573976234
1595,504.15,463.79444894797115
9060,666.39,529.5249586972043
5076,481.15,480.3658317349453
3524,390.65,396.0263953338417
1453,490.15,506.3806067937507
4949,450.26,467.9548052510539
4253,506.45,506.32868005307273
6143,485.93,485.69197337678577
10067,530.12,477.7078076088402
11591,460.15,463.51924009548094
7744,565.45,577.6717660235802
10442,636.15,495.11811391851575
611,385.65,370.0286183739656
3447,328.65,477.0681497321872
10713,455.15,453.2138998921116
5235,532.09,522.207337849248
4339,602.47,557.5001335934505
1769,527.15,470.3467278175833
10668,451.15,443.15010981678074
2183,382.45,407.93972240766004
9403,454.55,450.5332217978971
6213,502.04,474.9134472647863
4193,473.15,457.2016420099245
1157,458.15,463.3426854603222
4685,402.15,406.4868556095481
3351,453.11,462.34447476734294
4189,471.95,495.9947279909361
5601,389.15,467.09483583264284
2459,445.15,437.9736657083421
5666,403.65,422.28962089758124
10836,478.15,497.18762077017936
1807,534.65,481.66889619058804
6956,430.65,452.80905302087706
5278,550.4,521.097842617993
3187,513.91,419.7734966959084
4104,441.52,442.0298423300284
8546,491.15,465.01983277105273
1665,513.15,487.07871742790974
12465,600.77,569.6459693541505
3088,338.15,339.1551757899835
8903,556.28,534.6085471932481
8201,444.15,458.127020177659
119,441.15,441.53724848849436
9845,505.97,484.67376979354066
3482,364.57,390.61256676323836
8598,495.15,488.69327809038924
2057,352.65,422.1938239077764
8743,514.88,466.12147971701546
9104,363.65,478.31185252735065
8196,443.55,460.5227518021445
3492,369.98,358.005936493371
5924,440.4,445.90437649694445
2271,407.15,421.50190300781645
2519,460.15,448.31992172514333
5763,418.65,436.1598070745483
3455,336.46,345.2277153320648
1978,317.15,322.32803355811393
9384,450.9,419.25047834857025
8008,412.17,431.2553499434448
3751,564.71,500.43825140339993
8870,547.8,514.701112658661
5009,464.85,484.23481795253974
12226,536.54,525.1004736197876
11177,541.65,515.141458792179
12616,711.41,686.6842378924692
6717,399.55,413.92501893012604
6415,576.92,523.4428461403498
1864,548.65,513.7883102148331
3800,316.07,337.99468898068494
7144,448.95,437.11730419977425
11870,474.15,471.89723568049305
8615,496.82,487.0196497092717
12381,573.15,484.43295200135606
12239,538.15,493.01906523986554
4176,466.85,458.89456750416366
7132,447.15,438.4714485726332
5279,550.42,533.0721421614694
9976,519.26,486.5283542458484
12277,544.03,525.9276407854371
3441,321.5,347.09486044809785
3070,323.65,356.8688367080832
10564,399.15,535.7689723614488
10955,501.21,503.6429132309728
8289,458.65,436.95468473828976
1923,565.65,527.4973344079203
11255,556.15,474.27927382342637
4707,406.11,416.8240294435501
8283,458.08,454.3039070363321
4665,399.75,391.0861613300425
9316,442.75,435.59875811614006
2012,337.15,436.9363235591933
4058,422.22,433.00976234563745
8079,424.23,428.25748513193594
5470,364.15,346.94425219250263
424,414.35,411.3891261866687
554,373.65,387.45796600533686
1793,532.25,460.81133924568746
12458,598.66,586.0790207711304
12188,531.02,480.4474319479955
487,438.85,431.38644268265773
6760,403.82,407.00035518341286
6779,405.87,423.87945495533296
5533,378.3,386.38430989475114
5761,418.15,412.2056093535683
9118,376.65,487.5588798540822
2157,373.15,482.65319027881037
1483,493.15,504.6100976504274
7907,355.65,472.3410446701961
7020,437.54,437.8108414185875
468,469.65,463.8062155893141
5328,577.0,522.452676269448
2474,451.15,433.1318367701315
3984,403.0,407.5698139339246
10073,531.08,548.9049780314026
6433,594.24,579.9439232343501
2412,437.15,433.61850753597633
2055,351.15,366.61171251538747
10023,523.15,475.84902183683124
4480,363.22,395.3543981955015
3858,357.15,355.01153980124394
