,Name,Actual,Predict
503,C=CCCCCCCCCC=C,481.65,481.56396
504,CC(=CC(CC(C)(C)C)(C)C)C,453.15,451.56946
505,CCCCCCCCCCC=C,486.95,487.13766
506,C1CCC(CC1)C2CCCCC2,511.15,510.05142
507,CCCCCCC1CCCCC1,497.15,495.6004
508,C1CCCCCCCCCCC1,520.15,517.7918
509,CCCCCC1CCCCC1C,490.65,491.77408
510,C#C,188.45,188.2553
511,CC#C,249.95,245.40352
512,C=CC#C,278.25,278.74658
513,C/C=C/C,273.95,274.03116
514,C/C=C\C,276.85,275.4278
515,CC(C)C#C,299.45,301.46097
516,C#CC#C,283.45,281.77948
517,C/C=C/C=C/C,355.35,342.15784
518,CCCC#C,313.25,313.80753
519,CCC#CC,329.25,326.45383
520,C/C=C/C=C\C,356.65,354.0496
521,C/C=C\C=C/C,358.15,355.51685
522,CCC(CC)CC,366.65,367.87198
523,CCCCC=C,336.55,338.3364
524,CC/C=C\CC,339.55,343.33777
525,CC=CCCC=C,367.15,366.51138
526,CC/C=C/CC,340.25,342.66064
527,CCCCC=C=C,378.65,376.45352
528,CCC/C=C/C,341.05,342.45993
529,CCC=CC=CC,381.15,376.44608
530,CCC/C=C\C,341.95,343.07938
531,CCCCCC,341.85,345.4866
532,CCCCCC=C,366.75,368.1817
533,CCC/C=C/CC,368.85,369.13782
534,CCC/C=C\CC,368.95,369.81494
535,CCCC/C=C/C,371.15,369.6077
536,CCCC/C=C\C,371.55,370.73682
537,CCCCCCC,371.65,371.5815
538,CCCCCCC#C,399.45,399.72424
539,CC(C)C1CCCCC1,427.95,423.95566
540,CCCC#CCCC,404.75,404.07172
541,CCCCC#CCC,406.25,406.7081
542,CCCCCC#CC,410.75,411.1602
543,C1CC2CCCC(C1)C2,442.65,439.74826
544,CCCCCCCCC,423.95,429.48425
545,CCC1CCCCC1C,424.85,425.30206
546,CCC1CCCCC1C,429.15,425.30206
547,CCCCC1CCCC1,429.75,433.3068
548,CCCC1CCCCC1,429.85,433.3068
549,CCCCCC(CC)CC,439.65,441.17325
550,CCCCCCCC(C)C,440.25,438.67484
551,CCCCCCC(C)CC,441.05,441.17325
552,C1CCC2CCCC2C1,440.15,439.31674
553,CCCCCCCCCC#C,469.15,473.91977
554,CCCCCC#CCCCC,471.15,470.96347
555,CCCCCCC#CCCC,471.65,470.96347
556,CCCCCCCCCC,447.25,455.3775
557,CCCCCCCCC#CC,477.35,477.13855
558,CCCCCCCC1CCCC1,497.15,495.6004
559,CCCCCCCCCCCC,489.45,489.55322
