,Actual,Predict
9059,664.15,576.8064688902764
10078,531.19,510.94630394056003
586,380.15,399.2581467252643
247,282.55,333.95483782639667
4345,609.18,596.843326478047
5046,472.87,496.22023396442404
3307,384.76,397.9800725155712
6482,660.67,629.1713208492071
1482,493.15,527.3148786947338
3710,520.15,479.10627537532787
9202,425.9,432.94807368750617
5611,391.4,417.46798576538583
518,378.65,358.3039405776103
4454,355.86,371.45478631899823
2791,516.15,456.2976192932208
6916,423.85,463.3883469535528
9861,508.88,507.50136963046094
1470,492.15,399.46070440052495
8104,429.29,423.9843108977451
11791,471.15,465.88737925632404
3366,478.91,478.67781876129334
9859,508.65,511.1973270814122
11401,611.94,566.1715543986948
50,366.35,392.4577486262
7642,532.6,508.0043304448572
1730,521.15,485.6597422437362
10206,554.86,535.4748887310199
1593,503.65,500.26106235881645
2407,436.65,415.5290051283299
6561,378.07,398.2218013848469
9295,439.45,433.89385079532326
6810,409.4,437.97094373338
4053,420.44,436.29851124235785
7924,373.15,484.4131635718056
5937,443.1,446.1319617245582
5270,546.65,446.6115057852984
4015,411.65,372.76615830673376
4600,389.58,403.9718709830936
10860,482.67,496.71838220283996
8829,535.0,511.0119778364607
6119,479.07,492.01836264551673
4315,563.11,569.0886752746214
379,394.75,405.87943677687
6341,543.68,520.0361741081426
9350,446.82,460.4931505346194
8768,518.73,512.1951585964615
8524,488.57,481.1727855232924
6822,411.99,416.4415862217061
10591,431.52,441.7233886147077
4313,561.59,522.1556753258258
9994,519.7,487.5109951615051
2333,421.75,406.265157187413
5684,406.15,402.8550618679565
9144,393.65,491.1480115571389
10211,557.21,522.24123354619
3231,444.29,454.3833797603627
6443,599.65,464.79562791612364
10873,484.65,456.6039300906965
4269,523.34,519.3374636363294
1237,467.15,440.7421498449512
10116,536.34,563.3885001357064
5613,391.65,390.4443193545221
11608,463.15,463.3863518231025
2128,369.65,440.0401800784915
4925,446.15,583.2762998284799
8849,543.48,513.7007197410412
5526,376.67,393.0699830611193
12082,512.04,505.3492798006548
11026,510.15,487.4010250612903
7677,540.3,539.0573738059118
1328,476.45,474.8100916263418
4102,439.65,405.41868819304466
10090,533.02,537.137284686784
10790,467.35,448.0953220665932
6101,475.56,471.62462554038797
10154,542.92,536.6746544471641
10632,447.52,446.10159784165387
11452,659.46,627.4154071716385
8757,518.15,480.01894051768187
2984,567.15,522.6786768612963
2021,339.15,409.57999319768885
11485,336.65,498.0346449394498
3375,493.02,449.61714307550807
12441,590.29,570.019755252201
11595,460.15,459.7258929994099
2982,566.15,453.6389587312907
11038,513.1,497.96457137905844
6020,460.15,406.08873767554746
149,440.15,428.77636839892847
5758,418.15,412.4255230892228
3702,513.04,494.862036854031
9257,434.08,438.3637157769538
5610,391.31,407.5846185817442
9315,442.66,435.4849395435755
12190,531.5,511.958736168879
6149,487.15,475.30164367323516
5333,580.9,543.3115929749829
200,429.35,426.03615961341177
10984,505.62,475.50274847346174
2820,523.15,544.5954378946642
251,304.35,328.6677073326375
8421,472.06,462.6287166354675
2145,371.34999999999997,365.509300272884
5040,471.69,468.0059490188127
6651,390.85,392.89957893749573
3668,488.34,496.0643535564725
3889,372.9,370.3886860243869
7320,471.06,471.77760604508836
2980,566.65,495.3769444040612
9536,473.24,478.70793625937335
7655,535.12,481.10699153902084
385,404.15,406.30283982988453
6188,496.15,510.63701381684507
3946,391.65,400.1833497279845
6758,403.74,465.6587410958275
12574,659.6,583.7423194246546
7244,462.03889,434.51389501445624
3386,520.93,527.0034411558356
4077,428.6,460.8079441602856
4900,439.99,435.29491644634226
744,404.25,415.6737946225983
8918,560.78,542.8199734937755
10258,569.14,523.0249019187028
7174,453.15,498.98110079233476
5773,419.65,432.5548105463889
12176,528.71,516.5363086794216
6346,545.34,548.3523238350718
2391,433.15,556.0246801962271
3353,457.3,430.5115554916981
10311,581.53,526.012654549818
7040,438.88,439.24806858500733
5321,571.41,550.6466047546323
4336,601.0,523.2492116425242
4655,398.65,635.2783984285315
7628,529.67,519.7171866029124
10724,455.15,448.8615164893133
6051,465.02,466.778321100482
1121,452.65,440.5328375621
10841,478.91,469.75682820344264
9192,424.15,405.8251727208597
3942,390.82,450.75938291936484
357,359.45,364.433464596509
3060,311.45,345.94281342404116
5964,448.15,407.45354191001235
11520,404.55,504.0686818364077
2348,425.65,570.7518339197134
2993,569.15,627.4948781957978
4475,363.02,383.1742447483872
12320,553.32,536.6376477649103
9381,450.82,457.21486547644656
7442,487.26,485.889315362979
4382,327.45,365.6290083857384
4483,363.46,355.8562616835517
8747,515.65,486.06545069238723
9103,363.65,499.4542073840863
12275,544.03,555.8293295127398
5587,386.64,382.7548206957987
3421,675.25,644.5098349224305
5517,375.15,392.16009083755876
11306,568.56,531.6354921917365
396,382.25,390.59353489296745
6887,420.84,414.4674339690228
7625,529.34,502.5160681402675
4024,413.65,391.5052749368451
9787,497.58,473.3249050492539
3222,423.28,380.9777091812296
4536,378.28,407.67702518553256
2201,389.15,537.3106499886235
6127,481.03,456.60288864972347
8710,509.56,523.8539099714936
7306,469.2,457.32466820190206
12130,522.89,479.9729164088174
2534,464.15,432.4179627164356
135,472.15,443.09071363944287
7272,466.26,448.86900566676627
1989,327.15,463.87755311033106
5050,474.16,478.23039171419094
47,361.15,380.1882982461674
3635,465.2,458.6571582654746
83,386.45,386.69615092707227
11662,465.15,464.6451141024781
5544,380.74,396.2116685228025
3131,359.65,384.6204501406677
10393,614.33,565.6073605550525
2859,532.95,504.57412129556053
7998,411.15,413.8982472664636
6298,524.74,508.14947236412524
12347,563.02,546.3944808148738
10056,528.9,518.4439635001793
3160,369.65,483.5571360779545
360,359.85,370.51335221601107
9401,454.15,482.2148118126288
8,315.35,344.5246354192197
11658,465.15,460.72440760044174
9999,520.14,504.54733445543707
3698,508.73,483.005483166244
7159,451.56,438.1503575229749
8794,523.08,510.2966449970158
8538,490.38,510.60533569658054
1650,511.15,464.4178257361017
311,339.45,346.0206518061966
7645,533.04,520.2217138640699
2981,566.15,453.6389587312907
1617,507.15,501.3577939134068
10318,583.02,584.643947013732
2543,466.15,442.09715280337593
11324,575.34,565.406156449927
3522,390.1,409.89313750412066
7188,455.65,487.72151995691115
5044,472.15,471.0024544746983
2507,458.15,443.7122276003166
7072,442.15,471.1949927589707
12255,540.7,536.6089536591735
5350,597.34,554.8358227732961
5871,431.1,462.0482414928373
8724,512.15,523.4125922358328
9750,494.56,493.7339000219239
4847,428.15,442.9674901666522
2677,490.65,459.99679382342623
5459,362.15,382.6070474982288
884,423.15,450.40592493675774
5632,396.05,409.4334390044904
7481,494.65,493.3486492248967
6830,412.83,403.9904261242803
2054,351.15,364.58919029328297
3169,285.88,319.3688666141909
10009,521.07,504.3850026011062
5769,419.15,425.50661269310774
113,418.15,428.865962392316
4132,448.41,424.29509545173505
9004,604.78,578.5883305985974
5479,366.15,512.9292395032904
5945,444.49,417.2438835014095
5171,505.04,534.1396654778458
4901,440.31,429.2816232365823
1153,458.15,512.2744490722371
8655,501.15,520.4718787332536
7049,439.98,429.5021129358739
3115,354.15,440.1199688648827
4768,414.15,398.4850004673065
9883,511.15,451.6472399163326
7502,497.8,492.34397893506605
2319,418.15,492.57930541190154
6210,501.44,517.8110998787862
5099,486.43,485.7451813968158
11291,564.49,539.3661619344695
5140,496.83,493.71703485389776
4129,448.06,429.1049609174581
4890,437.69,439.61614453661616
8875,550.15,527.4458307209088
6438,597.59,566.3187979111585
5372,627.01,601.2441434141175
429,398.75,396.118163417132
763,407.9,422.2884524349206
9015,610.9,549.271602026119
927,430.15,431.99895999255705
4676,401.15,410.39743105541896
2308,415.65,437.0458570145442
850,418.15,403.8995872491131
5095,486.15,469.49714901459737
1351,480.15,505.4696790665779
5186,510.93,500.8460087747965
9440,459.62,440.6261100096828
12573,658.52,631.217238039964
9187,422.68,429.3981162509707
5418,340.65,447.713661497566
8750,516.15,511.54267527822844
7100,444.65,439.75004030124575
4896,439.15,377.8187760286891
1825,538.65,477.6674618706486
11687,467.15,458.8782184245664
12447,592.72,539.862750067284
12160,527.15,478.45041157443376
9584,479.65,517.9077880587552
3314,395.67,400.0599786346502
4341,604.13,581.4423277759236
2874,535.8499999999999,517.5750800459499
8660,501.86,480.2690749756153
3069,323.54999999999995,348.66235162382594
99,422.15,419.2477322136433
5817,424.72,432.7542764686868
12024,499.51,470.66580043370993
11947,483.16,483.0386201662606
11299,566.84,522.2199267092319
1747,523.15,512.5626609433476
1166,459.15,455.9251731435131
6879,420.16,423.5569936038892
1053,445.15,465.9337773627521
3325,409.08,408.99497127006384
304,364.85,380.42973935956053
7841,626.68,598.0372841665662
5336,582.84,512.8635999925071
538,429.75,426.1046554680784
6066,468.99,465.0342302947771
11147,534.39,507.368359928293
12138,523.92,534.9426911560661
102,419.15,421.10266864121945
9247,433.15,436.43963032098645
8200,444.15,469.0572881214255
12544,643.42,609.4946685840869
8376,467.35,489.3263924760879
7434,486.68,513.087208923292
772,409.15,491.13227343071935
3541,404.65,382.53894622210805
7478,494.03,480.89097213318666
434,434.25,426.85604060473173
2455,447.65,488.17664462879617
4508,370.65,347.1673103217043
5952,445.18,434.9995702993937
3550,411.15,479.93264839817766
3528,391.84,414.22285104702183
2666,490.65,578.4521003958428
811,413.15,405.2337200086201
4907,441.95,445.66865689541095
2673,490.15,453.9438975253776
4216,484.65,473.4282103085622
3877,366.42,404.5177100061833
293,363.95,380.42973935956053
12102,517.15,465.4258152361902
6817,410.6,417.31525154797373
103,424.65,416.1305458545688
7500,497.16,502.78928560306167
8679,504.98,491.6011128294755
7413,483.15,531.5924208413746
9617,482.44,467.1101640411955
3706,516.14,501.91177148598865
8273,456.07,450.94916595209276
9713,490.78,486.8214220514835
2318,417.25,433.871862998724
4191,473.15,435.98277866244894
3154,368.15,387.10485499109035
979,436.15,445.63839699206756
7820,605.04,535.6762474022188
8693,506.02,490.5921258430636
33,365.15,366.6539226583529
1434,488.65,469.0373784981737
1107,451.25,425.04206312650797
9910,514.12,489.5580302631191
895,425.04999999999995,431.6981239136902
7795,586.62,576.2652398713124
8806,526.03,484.25165663403476
11560,446.65,536.9483606230517
4292,538.78,523.4264683868291
8240,450.27,454.3957155547136
11525,406.15,597.1848945162631
12287,545.65,638.3471735037288
6554,376.8,388.5418647015996
12254,540.7,533.7995940982421
3328,419.15,496.15726087871957
9026,623.48,611.3189803482012
9841,505.15,480.23725116947446
5272,547.2,509.082754177909
1114,452.15,507.2317362430194
5245,536.36,461.83146591611217
8649,500.03,482.80376836014057
10658,450.15,443.44482459959954
2998,572.15,502.42191519883306
10425,626.93,623.5032028851006
2754,505.65,487.33777277637836
10708,454.15,442.7438618868524
7007,436.07,428.4181897552263
1457,490.65,501.72003223744406
1039,443.65,508.31261937634656
10540,378.15,476.27015657818754
3921,386.15,448.2900509141457
7717,551.92,513.5519946320242
1402,484.65,460.1447329849334
1261,469.15,462.830768659038
8251,452.15,475.6014586254254
3910,381.22,393.081820110874
11528,407.65,537.081307462643
12612,702.6,655.4641786920815
12328,557.26,539.0578386604741
3334,428.33,433.1819009414908
8188,442.42,443.2464144460402
653,390.84999999999997,394.8568068993847
1282,471.15,486.2459181246863
3527,391.77,403.7303953079356
828,415.15,511.90317968766306
5805,423.15,420.1333829247138
9158,401.15,460.9552223411723
3017,581.15,570.8618162304961
9265,435.26,434.4873017589737
4112,443.71,430.3390439736488
2996,571.15,495.5956577830647
10687,453.15,445.27193246335855
647,390.65,408.6715930100555
3025,585.15,492.0553830292421
9705,490.65,463.216185668771
221,429.15,428.5872112676807
6463,624.37,588.5844398804667
2628,479.65,488.62945199710543
11623,463.15,467.83685354091904
5145,498.53,451.8405769202567
4608,390.15,386.7225584067541
457,425.35,425.6812524150639
5218,525.94,500.359259714305
8278,457.19,449.3463009456263
4029,415.15,403.227317841772
333,366.35,392.6986011388261
937,431.15,464.03994135899575
8550,491.24,460.90261413277176
1844,543.65,470.1151898410693
6946,428.15,445.6849339307745
2452,444.15,476.90318680992004
9607,481.83,487.91644015310186
7953,398.15,515.5506050390194
9263,435.06,429.0597008511195
8665,502.11,484.80106098262075
3445,323.65,397.7892856935916
12166,528.03,524.8456595448431
9070,692.87,656.8553118702443
5082,483.15,551.253950188138
2102,364.15,371.08321979196757
4217,485.2,446.57258260583484
9484,466.4,473.7716802095096
4381,325.15,347.1265496289146
9030,625.89,637.3570246309968
4772,414.65,450.1557680274674
70,360.65,387.05035882532377
6162,490.15,515.540888702991
455,433.55,430.4143191314397
3995,407.06,412.65318498120473
6067,469.15,461.75458292868166
3894,375.65,367.3958583323654
6205,499.95,501.816800868708
5421,342.75,414.87653164662885
8813,528.15,584.7687848266957
5709,410.15,410.32098186467186
3851,354.15,359.2998445175281
9604,481.65,608.9276684514114
1512,496.15,505.33902756099496
9842,505.28,505.4023256169695
2119,367.15,418.6541791341776
10693,453.15,458.13808596645754
3098,344.15,460.7223019422474
9296,439.52,436.6994875305901
2619,478.34999999999997,473.60143921254024
11242,554.39,507.93111746629955
3601,441.42,440.78381939655253
5058,475.74,506.9217995013369
4374,307.95,446.53172545601905
5532,378.15,395.7465040946341
4385,328.88,357.4444405721057
11675,467.15,467.5775168191162
12129,522.86,559.8601930499058
5282,550.49,539.1392792745232
8585,494.47,467.28387806235173
3671,490.49,435.7418755253089
9365,448.15,410.0454771471708
9044,642.67,589.6944683854908
1981,318.65,409.4081215593541
101,415.65,402.1662766752019
11674,467.15,467.7946697812008
8694,506.02,495.49406180858705
2215,392.15,398.32789809973934
9511,469.65,442.4008320192515
1491,493.15,548.093787191804
7046,439.98,430.5467309451625
2801,518.15,476.4522771012167
4246,501.74,491.16388958818163
11759,470.15,468.88070395842374
9741,493.23,493.3879155955526
4641,395.94,409.33147281596735
8221,448.15,480.6294334267002
6347,548.29,497.98534882130343
4549,380.43,377.3309495477398
1022,442.15,460.4794224463206
2798,518.15,509.92952260570087
4148,456.15,484.940258849937
5664,403.02,408.7110618328012
533,410.75,404.8060285457045
5735,414.65,405.75682767179666
6326,540.68,551.1609738216985
8700,507.16,490.64094058865186
10354,593.84,561.5728619852568
11085,519.67,496.48503626784384
8362,466.03,467.99581536954315
2264,405.65,448.0024308950075
1655,512.15,523.389644336255
19,346.25,367.06370102065415
6597,384.75,393.87208624445924
12273,543.54,605.7667271205107
1643,510.15,508.8778176795712
8261,454.15,480.6933113805735
6575,380.88,392.39926132663453
8644,499.63,486.0411505401938
12364,566.78,506.7941698157176
9815,501.9,492.15972338326844
3540,404.63,416.139065404156
4783,416.65,439.2521609324506
2144,372.15,538.0480853151788
321,383.45,395.7465040946341
6466,634.71,609.2117869338329
4098,437.14,447.41365397203356
4738,410.65,406.10812426751124
3693,506.47,479.3761795738337
7665,537.32,539.3368451570741
4832,426.15,438.1172617384446
5584,386.15,382.96874247439223
6834,413.34,440.82723992790045
2154,266.84999999999997,322.65570002820544
5692,407.15,425.88311829258066
12262,542.02,546.2728645495213
1006,440.15,460.63486556249126
747,405.15,381.75432490663786
9185,422.68,426.9453846934665
263,309.45,336.0107653220151
11437,636.59,631.8417481548695
12271,543.39,531.7633546596562
1085,448.15,480.6294334267002
12502,618.19,570.0282891959018
7516,500.65,500.09384467203955
7886,703.84,690.9873618393187
11058,514.71,497.7041105876615
473,436.95,431.06664925747054
10930,497.25,469.34560875204295
2380,431.65,433.87259553426964
6479,658.64,610.1502461985724
1954,582.15,477.59218986806303
11845,473.15,459.9844208057402
11949,483.65,631.9169048260193
7571,512.35,490.4356793169657
7811,597.47,538.8780753525066
6021,460.26,432.3272602670262
3705,515.78,493.4889668278138
5848,428.15,436.0457550842113
8095,426.96,428.6041941692524
4074,428.16,411.099387756507
7713,551.38,514.3718938935668
5493,369.15,447.24402758462566
11263,558.23,533.0379553323714
8986,594.08,574.208022059499
5496,370.54,379.09982454854867
6735,401.39,405.352858720214
9801,499.7,529.2542365588973
8625,497.26,492.51279427212216
2470,450.04999999999995,375.3375875652305
8049,419.39,425.036929165404
7333,471.59,469.40934007260364
8923,564.11,542.8415996163185
12132,523.16,499.2543006486241
2633,480.65,456.42581642057394
3378,505.04,482.38930792051565
4700,404.31,417.1089934460298
11073,517.59,513.5008725342748
2629,479.65,441.89149114483223
10803,471.34,464.5235460684861
10415,625.03,543.9830901921366
11135,531.65,480.82372118618343
967,435.15,354.83885084439316
10696,453.15,446.0855636181301
4708,406.11,406.2623324713627
10644,449.15,450.4034257807009
1608,505.65,521.937109437365
4580,385.64,445.0235514846091
6939,427.15,433.74441772390867
2611,478.15,476.29034073817957
1010,440.15,409.11340447610695
3573,420.83,395.71108343079186
6260,513.09,517.5115110082338
9764,495.15,564.5724732570006
5676,404.87,407.70237541519487
10482,679.07,624.9967503770868
11448,653.95,611.6644994078582
95,411.15,417.31102818303515
6918,424.15,427.1108264813938
11039,513.15,532.1420926196806
11132,531.15,474.2925027218078
7474,493.15,617.8389728740633
9423,457.28,418.67414364122664
11670,466.15,463.56834511876286
7915,361.65,484.7870025156871
59,381.45,377.9315552807593
8192,443.15,429.5092771132677
5022,469.15,457.42835192110323
8759,518.15,478.77254255541504
12002,495.39,480.58891317807337
3244,485.82,477.2243302308315
8850,543.72,478.61730416720053
5129,494.26,472.336548413889
1498,494.15,505.27237133121105
12267,542.8,519.3973382581415
12576,659.64,591.5582647867491
10569,404.15,595.6724586892565
10719,455.15,453.1657400427832
9978,519.26,487.08146609620786
3542,404.69,436.02092314456695
11892,477.15,469.800797445743
5837,427.14,414.3492225492398
8917,560.61,543.7196057629395
9641,484.15,501.6501932679814
5148,498.78,428.58265443359517
8687,505.35,494.89547179889024
3404,578.06,513.431745587333
9253,433.96,428.29069638628727
6414,576.92,571.912067624685
10006,520.31,491.31763093404436
9438,459.15,485.85072110224564
12152,526.64,515.9584573013368
10251,568.22,559.6421865493392
8346,463.65,489.7994244225722
3592,431.96,431.8058300017143
5491,368.08,369.33014870512443
7488,495.32,472.80168357119703
7116,446.02,435.0483233954614
5268,545.71,541.1240897192769
6756,403.65,395.95283452680314
1562,501.15,522.7948838231114
9494,467.65,480.5964650105633
6081,472.92,482.81513967901986
10261,570.15,492.7909314022503
373,392.55,402.56560804812096
1327,476.15,404.8524311261194
1002,439.65,449.4545226970882
3694,507.9,496.87769571412275
8488,481.65,459.1330489806792
9955,516.91,484.73857246204767
4850,428.9,427.58358698571044
5335,581.15,540.0914337913471
8404,469.31,466.8505486363282
3315,397.42,402.35670621012395
613,386.15,366.2547688370412
9417,456.47,433.79336518923196
2769,509.65,469.0918620015535
1323,476.15,469.34718210817675
1595,504.15,464.7131631939174
9060,666.39,544.9774749434564
5076,481.15,477.71239557047716
3524,390.65,394.8568068993847
1453,490.15,509.1502884415853
4949,450.26,468.3748211364167
4253,506.45,515.0126575945559
6143,485.93,483.03333088716005
10067,530.12,474.2932122967576
11591,460.15,463.4982432064904
7744,565.45,577.3199018559627
10442,636.15,490.8936154898681
611,385.65,370.3218203811153
3447,328.65,477.83252390251187
10713,455.15,451.84120258231206
5235,532.09,521.308942990109
4339,602.47,543.3777323439947
1769,527.15,469.06421311769003
10668,451.15,441.85235565755573
2183,382.45,405.1308955586886
9403,454.55,451.523505171564
6213,502.04,475.61012620343945
4193,473.15,454.8629950865555
1157,458.15,462.83578663160836
4685,402.15,407.33915070826555
3351,453.11,478.57790302930874
4189,471.95,493.72931546534915
5601,389.15,466.4993538989256
2459,445.15,435.45076842044284
5666,403.65,420.7265906266443
10836,478.15,494.5292499052679
1807,534.65,482.6993612033019
6956,430.65,452.21536148030606
5278,550.4,506.13058108908467
3187,513.91,413.74869711957444
4104,441.52,438.7929738958486
8546,491.15,461.632396355873
1665,513.15,485.8776237117839
12465,600.77,568.8435487749525
3088,338.15,336.23513563436853
8903,556.28,535.8417102928108
8201,444.15,457.9151504618435
119,441.15,441.1060109213756
9845,505.97,483.5343184233278
3482,364.57,389.75975349450897
8598,495.15,490.7820385030567
2057,352.65,424.92629603543867
8743,514.88,459.57914195433705
9104,363.65,474.38109635562876
8196,443.55,461.81146841932855
3492,369.98,359.42434299181855
5924,440.4,445.07926262794257
2271,407.15,420.99572864034104
2519,460.15,439.1231912814976
5763,418.65,432.5238000946663
3455,336.46,344.4102170292162
1978,317.15,328.0344584568177
9384,450.9,419.56486161576174
8008,412.17,438.51663415458177
3751,564.71,504.9621770177845
8870,547.8,513.1160566545727
5009,464.85,478.0225347422462
12226,536.54,525.4102138326318
11177,541.65,523.415146374811
12616,711.41,683.8416623824353
6717,399.55,414.134572400029
6415,576.92,524.8932113965146
1864,548.65,507.8205790403034
3800,316.07,336.60162013370456
7144,448.95,440.4540056230237
11870,474.15,477.1258159590966
8615,496.82,488.85104771496356
12381,573.15,493.08193426326284
12239,538.15,496.74104408616756
4176,466.85,450.54969810033055
7132,447.15,437.2603623052401
5279,550.42,539.2183284364045
9976,519.26,485.6088191602606
12277,544.03,523.0543187332717
3441,321.5,351.4646321943526
3070,323.65,356.4581065949801
10564,399.15,534.1618214308851
10955,501.21,503.77945722857476
8289,458.65,427.90246313828834
1923,565.65,531.7274172499639
11255,556.15,484.42008435932826
4707,406.11,416.17072826048656
8283,458.08,550.9353704187572
4665,399.75,390.59222178831703
9316,442.75,434.3926135200046
2012,337.15,428.1354629205888
4058,422.22,429.59605691066076
8079,424.23,428.39449122169594
5470,364.15,343.9140461339482
424,414.35,411.73958601910095
554,373.65,382.9835560622913
1793,532.25,458.19381384247777
12458,598.66,587.9702863502032
12188,531.02,498.2749829029458
487,438.85,430.34933117552896
6760,403.82,406.9543295157098
6779,405.87,420.4248048327556
5533,378.3,384.84430254755864
5761,418.15,411.34553467570504
9118,376.65,491.4550233800868
2157,373.15,480.5733955261692
1483,493.15,503.51460760384504
7907,355.65,468.8042330597195
7020,437.54,437.4177775458804
468,469.65,462.9459724823839
5328,577.0,523.8248764196749
2474,451.15,431.8976514052948
3984,403.0,413.2914224861411
10073,531.08,556.4669633192383
6433,594.24,579.2045735944491
2412,437.15,432.3993581543973
2055,351.15,365.32217680864727
10023,523.15,480.1052931254102
4480,363.22,397.71564151670464
3858,357.15,355.7157876391918
8703,508.15,459.6615390168523
