,Actual,Predict
12129,522.86,473.30904594179395
5282,550.49,531.4049822443097
8585,494.47,440.2294864772052
3671,490.49,368.66774956853476
9365,448.15,474.45405797961587
9044,642.67,549.6137921997829
1981,318.65,318.65
101,415.65,426.75639513455866
11674,467.15,467.03308880699626
8694,506.02,453.2135124566824
2215,392.15,377.46295614196265
9511,469.65,482.65997116789276
1491,493.15,470.6947384709777
7046,439.98,449.3597564891662
2801,518.15,462.42385252930427
4246,501.74,421.9434044031909
11759,470.15,469.87443403770607
9741,493.23,456.7989477679344
4641,395.94,401.8921767698336
8221,448.15,469.0733834110558
6347,548.29,498.55693794489537
4549,380.43,388.8386398129876
1022,442.15,406.9354290210858
2798,518.15,518.15
4148,456.15,453.4938749850369
5664,403.02,389.5252088682917
533,410.75,419.27795174708496
5735,414.65,398.2861079878465
6326,540.68,471.2117655939676
8700,507.16,460.6770464975905
10354,593.84,480.10626996605424
11085,519.67,478.4961260333781
8362,466.03,475.9397111947953
2264,405.65,493.15
1655,512.15,458.7215727523051
19,346.25,357.9492892827416
6597,384.75,384.75
12273,543.54,504.56161677868516
1643,510.15,504.1587941643614
8261,454.15,465.14736889327276
6575,380.88,434.4800097465427
8644,499.63,499.63
12364,566.78,485.2076271626419
9815,501.9,444.64
3540,404.63,434.75030089649357
4783,416.65,381.02951653079964
2144,372.15,505.8692491155217
321,383.45,400.74632823824174
6466,634.71,523.4083525244312
4098,437.14,415.72571059993174
4738,410.65,401.81677357823224
3693,506.47,435.8296029075385
7665,537.32,470.3954250393362
4832,426.15,415.62300261243365
5584,386.15,381.60049670378595
6834,413.34,416.0519123011521
2154,266.84999999999997,372.51956908756426
5692,407.15,422.708509178692
12262,542.02,528.7953505565573
1006,440.15,445.822607428501
747,405.15,403.16056811961676
9185,422.68,436.9238264184089
263,309.45,363.77778925277397
11437,636.59,579.4392508148635
12271,543.39,496.7333333333333
1085,448.15,469.0733834110558
12502,618.19,431.65
7516,500.65,485.96331618654443
7886,703.84,618.3323811492155
11058,514.71,504.67
473,436.95,434.257963122246
10930,497.25,459.03329913533565
2380,431.65,431.6451355970689
6479,658.64,520.3213788730138
1954,582.15,524.871894972658
