,Actual,Predict
3877,366.42,407.8285237419026
293,363.95,365.2359354309099
12102,517.15,502.77277522493864
6817,410.6,416.1870681077256
103,424.65,424.1877460322859
7500,497.16,511.59651639166407
8679,504.98,494.49390315088493
7413,483.15,521.3652828166278
9617,482.44,485.20565184607057
3706,516.14,532.4002937523588
8273,456.07,473.86717127372617
9713,490.78,488.2467467088471
2318,417.25,443.24341724469974
4191,473.15,414.0395945698942
3154,368.15,371.2598654402543
979,436.15,452.0779036408036
7820,605.04,567.9714941586192
8693,506.02,490.8158721681097
33,365.15,357.84128575562505
1434,488.65,491.3234052211677
1107,451.25,449.5448633308359
9910,514.12,487.4212264873749
895,425.04999999999995,427.4755476376125
7795,586.62,565.7827281736321
8806,526.03,487.1327870393494
11560,446.65,461.6975564393941
4292,538.78,448.8315611892275
8240,450.27,440.9567912009965
11525,406.15,540.8791947294371
12287,545.65,612.994929957265
6554,376.8,390.1666685810934
12254,540.7,530.5152584124208
3328,419.15,488.66481305278074
9026,623.48,542.4900132522952
9841,505.15,499.73336381923656
5272,547.2,497.11482194634317
1114,452.15,486.97054460570587
5245,536.36,538.5507818351098
8649,500.03,482.07440033327794
10658,450.15,447.11388348457115
2998,572.15,524.0059053737931
10425,626.93,624.6858699959519
2754,505.65,481.62006688450435
10708,454.15,452.49930347087553
7007,436.07,430.0276747557836
1457,490.65,503.7434325119325
1039,443.65,480.663927283909
10540,378.15,425.6117756135531
3921,386.15,457.7584331202133
7717,551.92,558.2602637845488
1402,484.65,485.9659616966368
1261,469.15,483.0165619361194
8251,452.15,480.2945737604065
3910,381.22,394.37468501942516
11528,407.65,519.6648211100012
12612,702.6,589.6564153481403
12328,557.26,483.16394183677386
3334,428.33,463.06087143148545
8188,442.42,433.0989267984683
653,390.84999999999997,396.375537541698
1282,471.15,506.1091622441449
3527,391.77,407.62239815794493
828,415.15,530.0903372258297
5805,423.15,418.99796946803195
9158,401.15,489.4494071678324
3017,581.15,548.3620851565103
9265,435.26,434.5644538116052
4112,443.71,430.3146111920022
2996,571.15,452.6684015126377
10687,453.15,449.64217444499945
647,390.65,401.6127409787434
3025,585.15,519.4039184676435
9705,490.65,470.79742830959896
221,429.15,430.85304746457786
6463,624.37,513.2380298119449
2628,479.65,489.2502348520761
11623,463.15,469.0052674894551
5145,498.53,484.9855676535964
4608,390.15,399.5660857446136
457,425.35,424.20655629717504
5218,525.94,499.27783674601545
8278,457.19,460.92039761960274
4029,415.15,406.49571491751726
333,366.35,365.6869194437702
937,431.15,431.88950464396726
8550,491.24,473.6112924551104
1844,543.65,521.5769062035185
6946,428.15,443.0295334407705
2452,444.15,447.3906580555556
9607,481.83,471.00937660153437
7953,398.15,500.6228066755469
9263,435.06,434.2727689735264
8665,502.11,469.3993181981907
3445,323.65,399.69382620471026
12166,528.03,496.6457911763234
9070,692.87,678.6813556265462
5082,483.15,566.8922114885114
2102,364.15,366.9317700753413
4217,485.2,458.556030846792
9484,466.4,468.92943161907533
4381,325.15,343.6554408222333
9030,625.89,610.7400046284271
4772,414.65,457.87157018180574
70,360.65,367.8786488148762
6162,490.15,494.95638552364306
455,433.55,430.66031524309017
3995,407.06,405.16235009074245
6067,469.15,457.3964818371812
3894,375.65,358.2671084987895
6205,499.95,474.3684509346209
5421,342.75,422.9345517871019
8813,528.15,484.00233559523804
5709,410.15,414.6456588522606
3851,354.15,343.3620101734703
9604,481.65,541.1613564583779
1512,496.15,486.51722540457916
9842,505.28,466.5953701996992
2119,367.15,399.71735129902794
10693,453.15,450.94583922926506
3098,344.15,477.39055820568313
9296,439.52,443.3797775039421
2619,478.34999999999997,498.6789032273282
11242,554.39,549.8262741355645
3601,441.42,414.07971811220654
5058,475.74,460.32618146677066
4374,307.95,473.28469595612717
5532,378.15,384.25179107889176
4385,328.88,343.88674669740374
11675,467.15,468.65983917197195
12129,522.86,510.4578596213264
5282,550.49,540.5098400715952
8585,494.47,484.4763363120214
3671,490.49,448.96141667818296
9365,448.15,465.0111597484458
9044,642.67,587.4821602738926
1981,318.65,394.74653237595726
101,415.65,423.8898647191696
11674,467.15,469.24818335177906
8694,506.02,488.9371434776334
2215,392.15,401.27641088627877
9511,469.65,460.1823286013987
1491,493.15,461.9015177741702
7046,439.98,424.9642992834943
2801,518.15,460.25728291210436
4246,501.74,479.4675961582865
11759,470.15,471.8326614296488
9741,493.23,486.4963361979685
4641,395.94,385.41834388812384
8221,448.15,478.2788437617939
6347,548.29,455.8852703696304
4549,380.43,397.00426579975573
1022,442.15,485.9410405269731
2798,518.15,522.6584334640033
4148,456.15,528.4119421120547
5664,403.02,396.6143842760017
533,410.75,398.6885769157666
5735,414.65,410.72056185139206
6326,540.68,565.7240862110114
8700,507.16,514.929015180375
10354,593.84,585.7095753452105
11085,519.67,505.6307955365466
8362,466.03,454.658312773615
2264,405.65,473.69976117854384
1655,512.15,469.4885016581459
19,346.25,331.72392018460977
6597,384.75,384.435138948883
12273,543.54,519.3635785349129
1643,510.15,514.2700448678283
8261,454.15,479.58746694943954
6575,380.88,387.23524534703074
8644,499.63,495.60545409014173
12364,566.78,534.9540948701053
9815,501.9,462.98434699633685
