,Name,SMILES
1112,['Heroin'],CC(=O)O[C@H]1C=C[C@H]2[C@H]3CC4=C5[C@]2([C@H]1OC5=C(C=C4)OC(=O)C)CCN3C
1113,"['1h-Pyrazole, 3,5-Dimethyl-1-Phenyl-']",CC1=CC(=NN1C2=CC=CC=C2)C
1114,['4-Aminopyridine'],C1=CN=CC=C1N
1115,"['Benzenemethanol, 2-Amino-']",C1=CC=C(C(=C1)CO)N
1116,"['1h-Pyrazole, 4,5-Dihydro-1-Phenyl-']",C1CN(N=C1)C2=CC=CC=C2
1117,"['Glycine, N-Phenyl-, Ethyl Ester']",CCOC(=O)CNC1=CC=CC=C1
1118,"['2,2-Bipyridine']",C1=CC=NC(=C1)C2=CC=CC=N2
1119,"['2,6-Dimethylquinoline']",CC1=CC2=C(C=C1)N=C(C=C2)C
1120,"['2,5-Diaminotoluene']",CC1=C(C=CC(=C1)N)N
1121,"['1,3,5-Triazine-2,4,6(1h,3h,5h)-Trione, 1,3,5-Tri']",None
1122,['P-Nitroanisole'],COC1=CC=C(C=C1)[N+](=O)[O-]
1123,"['Benzene, 1,3-Dimethyl-5-Nitro-']",CC1=CC(=CC(=C1)[N+](=O)[O-])C
1124,"['Benzenamine, N,n-Dibutyl-']",CCCCN(CCCC)C1=CC=CC=C1
1125,"['Anthracene, 9-Nitro-']",C1=CC=C2C(=C1)C=C3C=CC=CC3=C2[N+](=O)[O-]
1126,"[""Ethanol, 2,2'-(butylimino)bis-""]",CCCCN(CCO)CCO
1127,"['Benzoic Acid, 2-Nitro-, Methyl Ester']",COC(=O)C1=CC=CC=C1[N+](=O)[O-]
1128,['Ethyl 2-Nitrobenzoate'],CCOC(=O)C1=CC=CC=C1[N+](=O)[O-]
1129,['1-Tridecanamine'],CCCCCCCCCCCCCN
1130,['Anabasine'],C1CCNC(C1)C2=CN=CC=C2
1131,"['Phenol, 3-(diethylamino)-']",CCN(CC)C1=CC(=CC=C1)O
1132,['1-Phenyl-1h-Imidazole'],C1=CC=C(C=C1)N2C=CN=C2
1133,['2-Benzylpyridine'],C1=CC=C(C=C1)CC2=CC=CC=N2
1134,['Lauronitrile'],CCCCCCCCCCCC#N
1135,['2-Nitroanisole'],COC1=CC=CC=C1[N+](=O)[O-]
1136,"['Benzenamine, 2,3,4,5,6-Pentamethyl-']",CC1=C(C(=C(C(=C1C)C)N)C)C
1137,"['1-Naphthalenamine, 5,6,7,8-Tetrahydro-']",C1CCC2=C(C1)C=CC=C2N
1138,"['Benzenamine, N-Cyclohexyl-']",C1CCC(CC1)NC2=CC=CC=C2
1139,['4-Nitrophenol'],C1=CC(=CC=C1[N+](=O)[O-])O
1140,"['Benzoic Acid, 3-Nitro-, Methyl Ester']",COC(=O)C1=CC(=CC=C1)[N+](=O)[O-]
1141,"['Aniline, (p-Hexyl)-']",CCCCCCC1=CC=C(C=C1)N
1142,['2-Anilinoethanol'],C1=CC=C(C=C1)NCCO
1143,"['Oxanilic Acid,ethyl Ester']",None
1144,"['2,4,6-Trimethylquinoline']",CC1=CC2=C(C=C1)N=C(C=C2C)C
1145,"['1-Naphthalenamine, N,n-Dimethyl-']",CN(C)C1=CC=CC2=CC=CC=C21
1146,['2-Hydroxypyridine'],C1=CC(=O)NC=C1
1147,['3-Iodonitrobenzene'],C1=CC(=CC(=C1)I)[N+](=O)[O-]
1148,['1-Methyl-2-(3-Pyridyl)pyrrole'],CN1C=CC=C1C2=CN=CC=C2
1149,['(4-Pyridyl)-2-Pyridine'],None
1150,['4-Phenylpyridine'],C1=CC=C(C=C1)C2=CC=NC=C2
1151,"['Acetamide, N-Butyl-n-Phenyl-']",CCCCN(C1=CC=CC=C1)C(=O)C
1152,['Di-(2-Ethylhexyl)amine'],CCCCC(CC)CNCC(CC)CCCC
1153,"['Benzenemethanimine, .alpha.-Phenyl-']",C1=CC=C(C=C1)C(=N)C2=CC=CC=C2
1154,"['Benzenamine, N,n-Dimethyl-3-Nitro-']",CN(C)C1=CC(=CC=C1)[N+](=O)[O-]
1155,['8-Methoxyquinoline'],COC1=CC=CC2=C1N=CC=C2
1156,"['1h-Indole, 1,2,3-Trimethyl-']",CC1=C(N(C2=CC=CC=C12)C)C
1157,['P-Xenylcarbimide'],C1=CC=C(C=C1)C2=CC=C(C=C2)N=C=O
1158,"['2-Octanamine, N-(1-Methylheptyl)-']",CCCCCCC(C)NC(C)CCCCCC
1159,['P-Nitrophenetole'],CCOC1=CC=C(C=C1)[N+](=O)[O-]
1160,"['Quinoline, 1,2,3,4-Tetrahydro-6-Methoxy-']",COC1=CC2=C(C=C1)NCCC2
1161,['2-Nitroaniline'],C1=CC=C(C(=C1)N)[N+](=O)[O-]
1162,"['Phenol, 4-Amino-']",C1=CC(=CC=C1N)O
1163,['3-Pyridinepropanol'],C1=CC(=CN=C1)CCCO
1164,"['1h-Indole, 2,3-Dimethyl-']",CC1=C(NC2=CC=CC=C12)C
1165,"[""Morpholine, 4,4'-(1,2-Ethanediyl)bis-""]",C1COCCN1CCN2CCOCC2
1166,"['1-Naphthalenamine, N,n-Diethyl-']",CCN(CC)C1=CC=CC2=CC=CC=C21
1167,"['2,6-Pyridinediamine']",C1=CC(=NC(=C1)N)N
1168,['3-Nitrophenol'],C1=CC(=CC(=C1)O)[N+](=O)[O-]
1169,"['1,3-Benzenediamine']",C1=CC(=CC(=C1)N)N
1170,"['2-Propenoic Acid, 3-(4-Aminophenyl)-']",C1=CC(=CC=C1/C=C/C(=O)O)N
1171,"['1h-Isoindole-1,3(2h)-Dione, N-Ethyl-']",CCN1C(=O)C2=CC=CC=C2C1=O
1172,"['Ethanol, 2- (2-Methylphenyl)amino -']",None
1173,"['Benzenamine, 3-Ethoxy-N,n-Diethyl-']",CCN(CC)C1=CC(=CC=C1)OCC
1174,['Pentanedinitrile'],C(CC#N)CC#N
1175,"['Phthalimide,n-Methyl']",None
1176,['1-Phenylpiperazine'],C1CN(CCN1)C2=CC=CC=C2
1177,"['Benzeneacetonitrile, 4-Methoxy-']",COC1=CC=C(C=C1)CC#N
1178,['Norphenazone'],CC1=NN(C(=O)C1)C2=CC=CC=C2
1179,['3-Benzylpyridine'],C1=CC=C(C=C1)CC2=CN=CC=C2
1180,['4-Phenoxy-Butyronitrile'],None
1181,['4-Benzylpyridine'],C1=CC=C(C=C1)CC2=CC=NC=C2
1182,"['Benzenemethanamine, N-Ethyl-n-Phenyl-']",CCN(CC1=CC=CC=C1)C2=CC=CC=C2
1183,['Succinimide'],C1CC(=O)NC1=O
1184,"['Benzene, 1-Iodo-4-Nitro-']",C1=CC(=CC=C1[N+](=O)[O-])I
1185,"['Formamide, N-(2-Methylphenyl)-']",CC1=CC=CC=C1NC=O
1186,"['Pyridine, 2-(2-Phenylethyl)-']",C1=CC=C(C=C1)CCC2=CC=CC=N2
1187,"['2(1h)-Pyridinone, 3-Methyl-']",CC1=CC=CNC1=O
1188,['M-Aminobenzonitrile'],C1=CC(=CC(=C1)N)C#N
1189,"['Quinoxaline, 1,2,3,4-Tetrahydro-']",C1CNC2=CC=CC=C2N1
1190,['4-Pyridinepropanol'],C1=CN=CC=C1CCCO
1191,['M-Aminoacetophenone'],CC(=O)C1=CC(=CC=C1)N
1192,"['Deet [n,n,-Diet-3-Me Benzamide]']",None
1193,"['1,2,4-Oxadiazole, 3,5-Diphenyl-']",C1=CC=C(C=C1)C2=NOC(=N2)C3=CC=CC=C3
1194,"['Benzene, 1-Iodo-2-Nitro-']",C1=CC=C(C(=C1)[N+](=O)[O-])I
1195,['Benzamide'],C1=CC=C(C=C1)C(=O)N
1196,['N-m-Tolyl-Formamide'],None
1197,"['3,4-Dimethylquinoline']",CC1=C(C2=CC=CC=C2N=C1)C
1198,"['1,3-Dinitrobenzene']",C1=CC(=CC(=C1)[N+](=O)[O-])[N+](=O)[O-]
1199,['N-Methylbenzamide'],CNC(=O)C1=CC=CC=C1
1200,['1-Tetradecanamine'],CCCCCCCCCCCCCCN
1201,"[""3,3'-Bipyridine""]",C1=CC(=CN=C1)C2=CN=CC=C2
1202,['4-Nitroso-N-Phenylbenzenamine'],C1=CC=C(C=C1)NC2=CC=C(C=C2)N=O
1203,"['2,4-Toluenediamine']",CC1=C(C=C(C=C1)N)N
1204,"['1h-Imidazole, 2-Ethyl-4-Methyl-']",CCC1=NC=C(N1)C
1205,['Azobenzene'],C1=CC=C(C=C1)N=NC2=CC=CC=C2
1206,"['Diazene, Diphenyl-, (e)-']",C1=CC=C(C=C1)N=NC2=CC=CC=C2
1207,['Tridecanenitrile'],CCCCCCCCCCCCC#N
1208,['Diphenyl Methylamine'],None
1209,['4-Aminoacetophenone'],CC(=O)C1=CC=C(C=C1)N
1210,"['Benzoic Acid, 3-Amino-, Ethyl Ester']",CCOC(=O)C1=CC(=CC=C1)N
1211,['1h-Imidazole-4-Carboxylic Acid'],C1=C(NC=N1)C(=O)O
1212,"['1-Naphthalenamine, N-Methyl-']",CNC1=CC=CC2=CC=CC=C21
1213,"['2-Pyrrolidinone, 1-(2-Hydroxyethyl)-']",C1CC(=O)N(C1)CCO
1214,['Adiponitrile'],C(CCC#N)CC#N
1215,"['1,2-Benzenediamine, 4-Ethoxy-']",CCOC1=CC(=C(C=C1)N)N
1216,['P-Methyoxybenzamide'],COC1=CC=C(C=C1)C(=O)N
1217,"[""2,3'-Bipyridine""]",C1=CC=NC(=C1)C2=CN=CC=C2
1218,['Metalaxyl'],CC1=C(C(=CC=C1)C)N(C(C)C(=O)OC)C(=O)COC
1219,"['1h-Benzimidazole, 1-Ethyl-2-Methyl-']",CCN1C(=NC2=CC=CC=C21)C
1220,['Icaridin'],CCC(C)OC(=O)N1CCCCC1CCO
1221,"['Acetamide, N-(2-Methylphenyl)-']",CC1=CC=CC=C1NC(=O)C
1222,['Bis(alpha-Methylbenzyl)amine'],CC(C1=CC=CC=C1)NC(C)C2=CC=CC=C2
1223,"['1h-Indole, 2,3,5-Trimethyl-']",CC1=CC2=C(C=C1)NC(=C2C)C
1224,['P-Dinitrobenzene'],C1=CC(=CC=C1[N+](=O)[O-])[N+](=O)[O-]
1225,['Ethyl-m-Nitrobenzoate'],CCOC(=O)C1=CC(=CC=C1)[N+](=O)[O-]
1226,"['1-Octanamine, N-Octyl-']",CCCCCCCCNCCCCCCCC
1227,['Nikethamide'],CCN(CC)C(=O)C1=CN=CC=C1
1228,['1-Naphthalenecarbonitrile'],C1=CC=C2C(=C1)C=CC=C2C#N
1229,['2-Aminobiphenyl'],C1=CC=C(C=C1)C2=CC=CC=C2N
1230,"['2h-Indol-2-One, 1,3-Dihydro-3,3-Dimethyl-']",CC1(C2=CC=CC=C2NC1=O)C
1231,['2-Naphthylamine'],C1=CC=C2C=C(C=CC2=C1)N
1232,"['7,9-Dimethylbenz(c)acridine']",CC1=CC2=C(C=C1)N=C3C(=C2C)C=CC4=CC=CC=C43
1233,"['Octadecane, 1-Isocyanato-']",CCCCCCCCCCCCCCCCCCN=C=O
1234,"['2,4-Dinitrotoluene']",CC1=C(C=C(C=C1)[N+](=O)[O-])[N+](=O)[O-]
1235,"['2,6-Dinitrotoluene']",CC1=C(C=CC=C1[N+](=O)[O-])[N+](=O)[O-]
1236,"['Benzamide, 2-Amino-']",C1=CC=C(C(=C1)C(=O)N)N
1237,['1-Naphthylamine'],C1=CC=C2C(=C1)C=CC=C2N
1238,"['2,3,4-Trinitro-Toluene']",None
1239,['Diphenylamine'],C1=CC=C(C=C1)NC2=CC=CC=C2
1240,['4-Aminobiphenyl'],C1=CC=C(C=C1)C2=CC=C(C=C2)N
1241,['Benzyl-o-Tolyl-Amine'],None
1242,['Naphthalen-2-Yl-Acetonitrile'],C1=CC=C2C=C(C=CC2=C1)CC#N
1243,['3-Methylacetanilide'],CC1=CC(=CC=C1)NC(=O)C
1244,['1-Nitronaphthalene'],C1=CC=C2C(=C1)C=CC=C2[N+](=O)[O-]
1245,['Hydrohydrastinine'],CN1CCC2=CC3=C(C=C2C1)OCO3
1246,['Benzhydrylamin'],None
1247,['Acetanilide'],CC(=O)NC1=CC=CC=C1
1248,['O-Methoxyacetanilide'],CC(=O)NC1=CC=CC=C1OC
1249,"[""4,4'-Dipyridyl""]",C1=CN=CC=C1C2=CC=NC=C2
1250,['2-(dimethylamino)naphthalene'],None
1251,"['1-Naphthalenamine, N-Ethyl-']",CCNC1=CC=CC2=CC=CC=C21
1252,"[""2,2'-Dinitro-Biphenyl""]",C1=CC=C(C(=C1)C2=CC=CC=C2[N+](=O)[O-])[N+](=O)[O-]
1253,['3-Nitro-o-Toluidine'],CC1=C(C=CC=C1[N+](=O)[O-])N
1254,['Triisopropanolamine'],CC(CN(CC(C)O)CC(C)O)O
1255,"[""Propanenitrile, 3,3'-Oxybis-""]",C(COCCC#N)C#N
1256,['6-Methoxyquinoline'],COC1=CC2=C(C=C1)N=CC=C2
1257,['3-Nitroaniline'],C1=CC(=CC(=C1)[N+](=O)[O-])N
1258,['2-Naphthalenecarbonitrile'],C1=CC=C2C=C(C=CC2=C1)C#N
1259,['N-Benzylaniline'],C1=CC=C(C=C1)CNC2=CC=CC=C2
1260,['Phenyl-b-Pyridyl Ketone'],None
1261,['4-Methylacetanilide'],CC1=CC=C(C=C1)NC(=O)C
1262,['B-Ethyl-b-Nitrostyrene'],None
1263,['N-2-Pyridinyl-2-Pyridinamine'],None
1264,['Pentadecylamine'],CCCCCCCCCCCCCCCN
1265,['O-Phenoxyaniline'],C1=CC=C(C=C1)OC2=CC=CC=C2N
1266,"['2(1h)-Pyridinone, 4-Methyl-']",CC1=CC(=O)NC=C1
1267,['Hydrazobenzene'],C1=CC=C(C=C1)NNC2=CC=CC=C2
1268,['Isopropylamine'],CC(C)N
1269,"['1h-Imidazole, 1-(phenylmethyl)-']",C1=CC=C(C=C1)CN2C=CN=C2
1270,['Tri-Sec-Butanolamine'],None
1271,['Benzalaniline'],C1=CC=C(C=C1)C=NC2=CC=CC=C2
1272,['4-Octylaniline'],CCCCCCCCC1=CC=C(C=C1)N
1273,"['P-Aminobenzoic Acid, Ethyl Ester']",CCOC(=O)C1=CC=C(C=C1)N
1274,['5-Aminoquinoline'],C1=CC(=C2C=CC=NC2=C1)N
1275,"['2,6-Dimethoxy-Benzonitrile']",COC1=C(C(=CC=C1)OC)C#N
1276,"['1,2-Diphenyl-Ethylamine']",C1=CC=C(C=C1)CC(C2=CC=CC=C2)N
1277,['(4-Methylphenyl)phenyldiazene'],None
1278,"['4,6-Dinitro-o-Cresol']",CC1=CC(=CC(=C1O)[N+](=O)[O-])[N+](=O)[O-]
1279,['(4-Amino-Phenyl)-Acetonitrile'],C1=CC(=CC=C1CC#N)N
1280,['M-Nitrobenzamide'],C1=CC(=CC(=C1)[N+](=O)[O-])C(=O)N
1281,"['1,2-Benzenediamine, N-Phenyl-']",C1=CC=C(C=C1)NC2=CC=CC=C2N
1282,"['2,5-Dinitrotoluene']",CC1=C(C=CC(=C1)[N+](=O)[O-])[N+](=O)[O-]
1283,['2-Nitronaphthalene'],C1=CC=C2C=C(C=CC2=C1)[N+](=O)[O-]
1284,"[""Benzoic Acid N'-Phenyl-Hydrazide""]",C1=CC=C(C=C1)C(=O)NNC2=CC=CC=C2
1285,['Benzylidene-o-Tolyl-Amine'],None
1286,"['1,4-Piperazinedicarboxylic Acid, Diethyl Ester']",CCOC(=O)N1CCN(CC1)C(=O)OCC
1287,"['Benzenamine, 3-Phenoxy-']",C1=CC=C(C=C1)OC2=CC=CC(=C2)N
1288,['4-Benzoylpyridine'],C1=CC=C(C=C1)C(=O)C2=CC=NC=C2
1289,['Benzylidene-m-Tolyl-Amine'],None
1290,"['1,3,5-Trinitrobenzene']",C1=C(C=C(C=C1[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-]
1291,"['3,5-Dinitrotoluene']",CC1=CC(=CC(=C1)[N+](=O)[O-])[N+](=O)[O-]
1292,['1-Naphthyl-N-Methylcarbamate'],CNC(=O)OC1=CC=CC2=CC=CC=C21
1293,['3-Methyl Diphenyl Amine'],None
1294,['Phthalazine'],C1=CC=C2C=NN=CC2=C1
1295,['2-(ethylamino)naphthalene'],CCNC1=CC=CC2=CC=CC=C21
1296,['Phenyl-a-Pyridylketone'],None
1297,['2-Nitrobenzamide'],C1=CC=C(C(=C1)C(=O)N)[N+](=O)[O-]
1298,['Benzylidene-p-Tolyl-Amine'],None
1299,"['P-Cyano-N,n-Dimethylaniline']",CN(C)C1=CC=C(C=C1)C#N
1300,['Antipyrine'],CC1=CC(=O)N(N1C)C2=CC=CC=C2
1301,"['6-Quinolinamine, N,n,2-Trimethyl-']",CC1=NC2=C(C=C1)C=C(C=C2)N(C)C
1302,['Benzyl-p-Tolyl-Amine'],CC1=CC=C(C=C1)NCC2=CC=CC=C2
1303,['2-Nitrobiphenyl'],C1=CC=C(C=C1)C2=CC=CC=C2[N+](=O)[O-]
1304,['4-Nitro Diphenyl Ether'],None
1305,"[""Cyclohexanamine, 4,4'-Methylenebis-""]",C1CC(CCC1CC2CCC(CC2)N)N
1306,"['Piperidine, 1-Benzoyl-']",C1CCN(CC1)C(=O)C2=CC=CC=C2
1307,"['Pyridine, 4-(3-Phenylpropyl)-']",C1=CC=C(C=C1)CCCC2=CC=NC=C2
1308,['N-Hexadecylamine'],CCCCCCCCCCCCCCCCN
1309,['1-Methyl-2(h)-Quinolinone'],None
1310,['L-Sparteine'],C1CCN2C[C@@H]3C[C@H]([C@H]2C1)CN4[C@H]3CCCC4
1311,['3-Acetaminopyridine'],None
1312,"['1h-Carbazole, 2,3,4,9-Tetrahydro-']",C1CCC2=C(C1)C3=CC=CC=C3N2
1313,"[""Piperidine, 4,4'-(1,3-Propanediyl)bis-""]",C1CNCCC1CCCC2CCNCC2
1314,"['1,5-Naphthylene Di-Isocyanate']",C1=CC2=C(C=CC=C2N=C=O)C(=C1)N=C=O
1315,"['Phenol, 4-(phenylamino)-']",C1=CC=C(C=C1)NC2=CC=C(C=C2)O
1316,['Pendimethalin'],CCC(CC)NC1=C(C=C(C(=C1[N+](=O)[O-])C)C)[N+](=O)[O-]
1317,"['Benzenamine, 4-Methyl-n-(4-Methylphenyl)-']",CC1=CC=C(C=C1)NC2=CC=C(C=C2)C
1318,['Auramine'],CN(C)C1=CC=C(C=C1)C(=N)C2=CC=C(C=C2)N(C)C
1319,"[""Benzenamine, N,n'-Methanetetraylbis-""]",C1=CC=C(C=C1)N=C=NC2=CC=CC=C2
1320,"['2,3-Dinitrotoluene']",CC1=C(C(=CC=C1)[N+](=O)[O-])[N+](=O)[O-]
1321,['Dinoseb'],CCC(C)C1=C(C(=CC(=C1)[N+](=O)[O-])[N+](=O)[O-])O
1322,['4-Nitroaniline'],C1=CC(=CC=C1N)[N+](=O)[O-]
1323,['2-Methyl-Quinolin-4-Ylamine'],CC1=NC2=CC=CC=C2C(=C1)N
1324,"['1h-Pyrazol-5-Amine, 3-Methyl-1-Phenyl-']",CC1=NN(C(=C1)N)C2=CC=CC=C2
1325,['Hexadecanenitrile'],CCCCCCCCCCCCCCCC#N
1326,"['2,4-Dinitroaniline']",C1=CC(=C(C=C1[N+](=O)[O-])[N+](=O)[O-])N
1327,"['1-Naphthalenamine, N-Phenyl-']",C1=CC=C(C=C1)NC2=CC=CC3=CC=CC=C32
1328,['O-Phenylene Carbamate'],None
1329,['P-Methoxyacetanilide'],CC(=O)NC1=CC=C(C=C1)OC
1330,['Triethanolamine'],C(CO)N(CCO)CCO
1331,['1-Heptadecanamine'],CCCCCCCCCCCCCCCCCN
1332,"['1,2,3-Triaminobenzene']",C1=CC(=C(C(=C1)N)N)N
1333,"['1,2-Dino2 4-Methyl Benzene']",None
1334,"['1,2,3,6-Tetrahydrophthalimide']",C1C=CCC2C1C(=O)NC2=O
1335,"['Formamide, N,n-Diphenyl-']",C1=CC=C(C=C1)N(C=O)C2=CC=CC=C2
1336,['2-(2-Hydroxyphenyl)benzoxazole'],C1=CC=C(C(=C1)C2=NC3=CC=CC=C3O2)O
1337,"['2,6-Dinitro-p-Cresol']",CC1=CC(=C(C(=C1)[N+](=O)[O-])O)[N+](=O)[O-]
1338,"['2,3-Dihydro-1h-Isoindol-1-One']",C1C2=CC=CC=C2C(=O)N1
1339,"[""Ethanol, 2,2'- (4-Methylphenyl)imino Bis-""]",None
1340,['Benzo(h)quinoline'],C1=CC=C2C(=C1)C=CC3=C2N=CC=C3
1341,"['Oxazole, 2,4-Diphenyl-']",C1=CC=C(C=C1)C2=COC(=N2)C3=CC=CC=C3
1342,"['Phenol, 3-(phenylamino)-']",C1=CC=C(C=C1)NC2=CC(=CC=C2)O
1343,['P-Nitrobiphenyl'],C1=CC=C(C=C1)C2=CC=C(C=C2)[N+](=O)[O-]
1344,['(4-Methoxyphenyl)phenyldiazene'],None
1345,"['1,2,4-Benzenetriamine']",C1=CC(=C(C=C1N)N)N
1346,"['1h-Imidazole, 2-Phenyl-']",C1=CC=C(C=C1)C2=NC=CN2
1347,['Tetraethylenepentamine'],C(CNCCNCCNCCN)N
1348,['Acridine'],C1=CC=C2C(=C1)C=C3C=CC=CC3=N2
1349,['Octadecylamine'],CCCCCCCCCCCCCCCCCCN
1350,['Acridan'],C1C2=CC=CC=C2NC3=CC=CC=C31
1351,['Phenanthridine'],C1=CC=C2C(=C1)C=NC3=CC=CC=C23
1352,['Heptadecanenitrile'],CCCCCCCCCCCCCCCCC#N
1353,"[""4,4'-Diaminodiphenyl Ether""]",C1=CC(=CC=C1N)OC2=CC=C(C=C2)N
1354,"[""Urea, N,n'-Dimethyl-N,n'-Diphenyl-""]",CN(C1=CC=CC=C1)C(=O)N(C)C2=CC=CC=C2
1355,['1h-Benzotriazole'],C1=CC2=NNN=C2C=C1
1356,"['1h-Benzimidazole, 2,5-Dimethyl-']",CC1=CC2=C(C=C1)N=C(N2)C
1357,['Benzo(f)quinoline'],C1=CC=C2C(=C1)C=CC3=C2C=CC=N3
1358,['C.i. Azoic Coupling Component 5'],CC1=C(C=CC(=C1)C2=CC(=C(C=C2)NC(=O)CC(=O)C)C)NC(=O)CC(=O)C
1359,['4-Aminodiphenylamine'],C1=CC=C(C=C1)NC2=CC=C(C=C2)N
1360,['Carbazole'],C1=CC=C2C(=C1)C3=CC=CC=C3N2
1361,['2-Phenylacetanilide'],C1=CC=C(C=C1)CC(=O)NC2=CC=CC=C2
1362,"[""3,3'-Dimethoxybenzidine""]",COC1=C(C=CC(=C1)C2=CC(=C(C=C2)N)OC)N
1363,['Methylethylamine'],CCNC
1364,['Ethyl Dimethylamine'],None
1365,"['1,7-Phenanthroline']",C1=CC2=C(C3=C(C=C2)N=CC=C3)N=C1
1366,"['Oxazole, 2,5-Diphenyl-']",C1=CC=C(C=C1)C2=CN=C(O2)C3=CC=CC=C3
1367,"['N,n-Diphenyl Ethylcarbamate']",None
1368,['6-Hdroxyquinoline'],None
1369,"['1h-Isoindole-1,3(2h)-Dione, 2-Methyl-5-Nitro-']",CN1C(=O)C2=C(C1=O)C=C(C=C2)[N+](=O)[O-]
1370,['Padimate O'],CCCCC(CC)COC(=O)C1=CC=C(C=C1)N(C)C
1371,['Octadecanenitrile'],CCCCCCCCCCCCCCCCCC#N
1372,"[""2,4'-Biphenyldiamine""]",C1=CC=C(C(=C1)C2=CC=C(C=C2)N)N
1373,['2-Phenylquinoline'],C1=CC=C(C=C1)C2=NC3=CC=CC=C3C=C2
1374,['3-Methylcarbazole'],CC1=CC2=C(C=C1)NC3=CC=CC=C32
1375,['Triphenylamine'],C1=CC=C(C=C1)N(C2=CC=CC=C2)C3=CC=CC=C3
1376,['P-Phenylazoaniline'],C1=CC=C(C=C1)N=NC2=CC=C(C=C2)N
1377,['Tri(n-Octyl)amine'],None
1378,['Diphenyl Methane Diisocyanate'],C1=CC(=CC=C1CC2=CC=C(C=C2)N=C=O)N=C=O
1379,['Methylisocyanate'],CN=C=O
1380,"['Benzenemethanamine, N,n-Bis(phenylmethyl)-']",C1=CC=C(C=C1)CN(CC2=CC=CC=C2)CC3=CC=CC=C3
1381,['Bis(4-Dimethylaminophenyl)methane'],None
1382,['N-Phenyl-2-Naphthylamine'],C1=CC=C(C=C1)NC2=CC3=CC=CC=C3C=C2
1383,"['2,6-Diphenylpyridine']",C1=CC=C(C=C1)C2=NC(=CC=C2)C3=CC=CC=C3
1384,['Di-(p-Aminophenyl)methane'],C1=CC(=CC=C1CC2=CC=C(C=C2)N)N
1385,"['Nitrous Acid, 1-Methylethyl Ester']",CC(C)ON=O
1386,['N-Phenylsuccinimide'],C1CC(=O)N(C1=O)C2=CC=CC=C2
1387,['Benzidine'],C1=CC(=CC=C1C2=CC=C(C=C2)N)N
1388,['9-Phenyl-Acridine'],C1=CC=C(C=C1)C2=C3C=CC=CC3=NC4=CC=CC=C42
1389,"['Benzene, 1,3,5-Trimethyl-2,4-Dinitro-']",CC1=CC(=C(C(=C1[N+](=O)[O-])C)[N+](=O)[O-])C
1390,['7h-Benzo[c]carbazole'],C1=CC=C2C(=C1)C=CC3=C2C4=CC=CC=C4N3
1391,['T-Butylamine'],CC(C)(C)N
1392,"['Methane, Trinitro-']",C([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-]
1393,['N-Nitrosomethylvinylamine'],CN(C=C)N=O
1394,['Methyl 2-Cyano-2-Propenoate'],COC(=O)C(=C)C#N
1395,"[""B,b'-Dinaphthylamine""]",None
1396,['N-Propylnitrite'],None
1397,['Propylamine'],CCCN
1398,"['Boron, Trihydro(n-Methylmethanamine)-, (t-4)-']",[B].CNC
1399,['O-Methylhydroxylamine'],CON
1400,"['2-Propanamine, N-Methyl-']",CC(C)NC
1401,['Cyclopropanamine'],C1CC1N
1402,"[""Guanidine, N,n,n',n'-Tetramethyl-""]",CN(C)C(=N)N(C)C
1403,['Allylamine'],C=CCN
1404,['Mitomycin C'],CC1=C(C(=O)C2=C(C1=O)N3C[C@H]4[C@@H]([C@@]3([C@@H]2COC(=O)N)OC)N4)N
1405,['Ethyl 2-Cyanoacrylate'],CCOC(=O)C(=C)C#N
1406,['Diethylamine'],CCNCC
1407,['Aziridine'],C1CN1
1408,"['Pyrazine, 2-Ethyl-3-Methyl-']",CCC1=NC=CN=C1C
1409,['Nitrosobenzene'],C1=CC=C(C=C1)N=O
1410,['Methyl Isocyanide'],C[N+]#[C-]
1411,['Dimethylamine'],CNC
1412,"['4,5-Dihydronicotyrine']",None
1413,"['Ethane, Isocyanato-']",CCN=C=O
1414,"['Cyclohexylamine, N-Isopropyl-']",CC(C)NC1CCCCC1
1415,['2-Methoxypyrazine'],COC1=NC=CN=C1
1416,['N-Methylpropylamine'],CCCNC
1417,['Sec-Butylamine'],CCC(C)N
1418,['Azetidine'],C1CNC1
1419,['2-Methyl-2-Propylnitrit'],None
1420,"['1,1-Dimethylhydrazine']",CN(C)N
1421,"['N,n-Dimethylglycine']",CN(C)CC(=O)O
1422,"['2-Propenoic Acid, 2-(dimethylamino)ethyl Ester']",CN(C)CCOC(=O)C=C
1423,['Methylnitrate'],None
1424,['Bietamiverine'],CCN(CC)CCOC(=O)C(C1=CC=CC=C1)N2CCCCC2
1425,"['N,n,1,1-Tetramethyl Boranamine']",None
1426,['N-Methylallylamine'],CNCC=C
1427,"['Ethanamine, N-Ethyl-n-Methyl-']",CCN(C)CC
1428,['Dimethyl Propylamine'],None
1429,"['N,n-Dimethylisopropylamine']",CC(C)N(C)C
1430,['1-Pyrrolidineethanamine'],C1CCN(C1)CCN
1431,['2-Methylaziridine'],CC1CN1
1432,"['Nitrous Acid, 2-Methylpropyl Ester']",CC(C)CON=O
1433,"['1,1,1-Trinitroethane']",CC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-]
1434,"['2-Pentanone, 4-Methyl-, Oxime']",CC(C)C/C(=N/O)/C
