,SMILES,T,Vapor_Presssure
207,CCOC(=O)CC#N,400.555,8.285530117900212
208,CCOC(C)OCC,304.89157,8.57540925416909
209,CCOC(=O)OCC,348.07956,9.768721996316254
210,C1CCC(=O)NCC1,434.87207,8.384138217170145
211,CCCC(=O)OCCC,334.16885,8.56862837800119
212,CC1=CC(=C(C=C1)O)C,431.16885,9.972914513419823
213,CCCCOC(=O)CC(C(=O)OCCCC)O,473.99063,9.561840964718005
214,CC(C)CCCC(C)CCO,413.19852,8.983840576230726
215,CC(CCC=C(C)C)CCO,423.9411,9.169958827142564
216,CC(=CCC/C(=C/CO)/C)C,412.13922,8.47840508271739
217,CCCC(=O)OCCC(C)C,373.72348,9.023721806462216
218,CCCC(=O)OC(=O)CCC,402.71332,9.4305876539512
219,CCCCCCCC(=O)OCC,366.5944,7.503973179199523
220,CCCCC(=O)CC,375.78238,10.123661800588215
221,CCCOC(=O)CC,351.71332,10.0470763323654
222,CC1=CC=C(C=C1)C,365.0698,10.097214761677954
223,CC1=CC=C(C=C1)O,424.555,9.982200771773869
224,CC1=CC=C(C=C1)N,385.39664,8.64851120794454
225,C1=CC(=O)C=CC1=O,418.05966,10.383038808233135
226,CN1CCN(CC1)C,295.60413,7.234905732023595
227,CC(C)COC(=O)C=C,352.80225,9.578675162776777
228,CCC(CC(C)C)CO,389.61426,9.410730019356087
229,CCCCCC(=O)OC,361.48557,9.419190865558623
230,CCCCCCC(=O)OC,353.57486,8.24768257416834
231,CCC1CO1,327.1092,11.203485551073102
232,C=CCOC[C@H]1CO1,365.82214,9.49794217244841
233,CCCC,240.43604,10.11232431824201
234,CCC=C,234.95085,10.08858719849249
235,C=CC=C,208.61389,8.382516822478976
236,CCC#C,249.20827,10.078554852649813
237,C=CC=O,259.4064,8.598852770223797
238,CCCN,284.3865,10.01152088348681
239,C=CCN,296.52496,10.310138297945466
240,C=CC#N,313.4953,10.260606758306533
241,C(CN)N,342.9411,9.775295786792041
242,C=CCO,333.2379,9.978289060604919
243,C(CO)O,424.58463,9.948159463654907
244,C/C=N/O,331.56473,9.101707879254674
245,COC=O,270.95087,10.057693852191331
246,CC(=C)CC(C)(C)C,330.58463,10.08449389971053
247,CC(=CC(C)(C)C)C,335.149,10.106882312054527
248,CC(CC(C)(C)O)O,375.773,7.669133017668374
249,CC(=O)CC(C)(C)OC,377.85178,9.787329497680696
250,CCCC(C)C,292.69345,10.018952663001048
251,CCCC(=O)C,334.71332,10.124211494368655
252,CCCC(=O)O,423.4953,11.101687349033517
253,C/C=C/C(=O)O,404.0004,9.628145605111593
254,CC(COC)O,356.26755,10.217024202438239
255,CN(C)CCO,360.03003,9.924814599822925
256,CC(C)CC(C)C,308.17862,9.91735049262028
257,CC(C)CC(=O)C,346.58463,10.117429572871211
258,CC(C)CC(C)O,363.7925,10.035873520543097
259,CC(C)NC(C)C,323.9606,10.405454130223346
260,CC(C)OC(C)C,318.72308,10.734814213893975
261,CC(C)OC(=O)C,333.64392,10.544884128696543
262,CC(=O)OC(=O)C,499.85178,13.551536859246685
263,C1CC(=O)OC1=O,458.9411,9.377861103366113
264,CC1COC(=O)O1,426.961,9.010143576366888
265,CC1=CC(=CC=C1)C,366.0698,10.103830637427572
266,CC1=CC(=CC=C1)O,423.99063,9.961863667461838
267,CC1=CC(=CC=C1)N,430.15872,10.218562602275114
268,C1=CC(=CC(=C1)N)N,453.0304,8.493354901487471
269,CC1=CC(=NC=C1)C,384.46567,10.10133627460929
270,CC1=NC(=CC=C1)C,380.75272,10.41719254516431
271,C1CC(=O)OC(=O)C1,455.0304,8.465525863552061
272,C=CC1=CC(=CC=C1)C=C,428.1291,10.207327691219602
273,COC(=O)CC(=O)OC,514.46606,13.120034877859272
274,CCOC(=O)CC(C)C,332.78275,8.788799164209934
275,CC1=CC(=CC(=C1)C)C,389.24805,10.076618083325963
276,CC1=CC(=CC(=C1)O)C,444.99063,10.074446008688712
277,CC1=CC(=NC(=C1)C)C,333.5944,7.413985033054981
278,CC(C)CC(CC(C)C)O,371.65405,8.659335957225206
279,CC(C)CC(=O)CC(C)C,395.28745,10.16650925832774
280,CC1CCCCC1,329.71332,10.076253120826996
281,CC1=CC=CC=C1,340.02026,10.094186909016258
282,CC1=CC=NC=C1,396.7925,10.904068144306567
283,C1CCC(CC1)N,349.3073,9.645406688489397
284,C1CCC(CC1)O,368.5351,9.051341492631362
285,C1CCC(=O)CC1,367.70358,9.640130479988406
286,C1=CC=C(C=C1)O,330.68332,6.153506761362451
287,CC1=CN=CC=C1,395.35687,10.895213891422367
288,CC1CCCCN1,370.61426,10.903683730879163
289,CC1=CC=CC=N1,356.78275,10.0462748026236
290,CC1=NC=CN=C1,459.149,12.763274313842562
291,CC(=O)CCC=C,497.35687,13.693675861164502
292,CCCCC(=O)O,412.5152,9.928901042530661
293,CC(C)COC=C,314.80225,10.051903296115727
294,CC(C)OCCO,372.2379,10.08052967347009
295,CCCOC(=O)C,337.48557,10.228526596975765
296,CCCCC,266.48557,9.79182863729175
297,CCCC=C,263.82214,9.926262712197163
298,CCCCN,319.65366,10.401828075952794
299,CCCC#N,346.25778,10.062184784598815
300,C=CCC#N,314.11932,10.6413835575803
301,C(CN)CN,361.71295,9.737139819317262
302,CNCCO,376.13885,9.377720894059191
303,COCCO,358.62402,10.152945281738695
304,CCNCC,269.26755,8.953739321634238
305,C=COC=C,283.4953,10.811076513881773
306,CCOC=O,291.56473,10.089433677672327
307,CCON=O,240.90132,9.148601403248392
308,C1=CNC=C1,382.56473,10.879831429919784
309,C1CCOC1,300.48557,10.082994802509804
310,C1=COC=C1,301.7032,11.423486024425433
311,CC(C)(C)OOC(C)(C)C,272.75272,7.115746158552291
312,CC(C)CCC(=O)C,372.19852,10.08607919384988
313,CC(=O)CCC(=O)C,391.961,9.257576733628524
314,CC(C)COC(=O)C,327.2379,9.240825065958422
315,CCCCCCCCCC(=O)OCC,397.33698,7.490321175490546
316,CCCCCCCCCC(=O)OC,415.28745,8.75985804896482
317,CCCCCC(=O)C,377.63416,10.076699314900315
318,CC(=O)OCCOC,375.2379,10.123822888042357
319,CCCCCC,297.04993,9.86484085024834
320,CCCCCN,335.5351,10.058182756276254
321,CCCCC#N,355.4758,9.615391039540949
322,CCCCC=O,333.97073,10.068939997783076
323,C(C#CCO)O,423.42627,7.733891637766771
324,COCCOC,406.04993,12.867850641265544
325,CCCOC=O,315.48557,10.104627862825323
326,CCOCCO,331.37674,8.499216439162138
327,C1CCCCC1,323.82214,10.523326960511138
328,C1CCC=CC1,337.3467,10.926509960001784
329,C1=CC=NC=C1,371.43604,9.750920844668382
330,C1CC=COC1,310.03003,9.838967040073644
331,C1OCOCO1,354.26755,10.38606113856783
332,C1CCNCC1,359.43604,10.90115452979467
333,C1COCCN1,370.39624,10.529488576415435
334,CC(C)CNCC(C)C,330.73322,8.568779383283028
335,CC(CNCC(C)O)O,447.0698,9.037604508937417
336,CCCCCCCC(=O)OC,393.03976,9.192940043460425
337,CCCCCCC(=O)C,398.63416,10.048603590145374
338,CCCCCCC(=O)O,449.19852,10.038274005247077
339,CCOCCOC(=O)C,362.27768,9.306589394359268
340,CCCCCCN,360.149,10.06703020138814
341,CCCCCCO,374.85178,9.414075973514192
342,CCCCOC=C,311.69345,9.472801045351147
343,CCCCN=C=O,363.60413,10.745651471059624
344,C(CNCCN)N,401.93097,9.167882012019504
345,C(CO)NCCO,487.47543,9.8420260698353
346,CCCOCCC,334.25778,10.55901807704592
347,C(COCCO)O,458.04993,9.63824033653961
348,CC(=O)OCCOC(=O)C,377.65405,8.514793997895215
349,CCCCCCCC,352.45593,10.031219709684647
350,CCCCCCC=C,346.3272,9.95693406131962
351,CCCCCCCN,382.50546,10.070749887250203
352,C(CCC#N)CC#N,388.07956,5.646816101057738
353,CCCCCCCO,390.4953,9.403605940722063
354,CCCCCCC=O,379.63416,10.089989713467123
355,CCCCOCCO,349.8818,7.970785804210003
356,COCCOCCO,403.35687,9.47280794538494
357,C1/C=C\CC/C=C\C1,351.01013,9.11755748657833
358,COC(=O)CCCCCCCCC=C,444.555,9.259061096409848
359,CCCCCCCCC,373.37674,9.961776584173391
360,CCCCCCCCN,370.73322,8.830156748227433
361,CCCCCCCCO,404.28745,9.177410629056041
362,CCOCCOCCO,386.39664,8.464289369160564
363,CCCCNCCCC,349.60452,8.585430842845698
364,COCCOCCOC,406.47543,10.718874916834038
365,CCCCCCCCC(=O)O,479.11932,10.058700458870248
366,CCCCCCCOC(=O)C,413.09946,9.987806111038825
367,CCCCOCCOC(=O)C,367.4957,8.12247969290444
368,CCCCCCCCCC(=O)C,451.2184,10.031966410912668
369,CCCCCCCCOC(=O)C,370.15872,7.490768476692828
