,SMILES,VP1,VP2,VP3,VP4,VP5,Column1,Name,A,B,C,Tmin,Tmax,No.C,Atom,Count Unique Atom,Pass Screen,Atom2,Func. Group
1574,CCC(C)(C)CC(C)(C)CC,4.876039922,7.139411143,8.908975504,10.33044129,11.49732449,4178,"3,3,5,5-Tetramethylheptane",19.8298398,3097.299312,-80.15,453,453,11,"[1, 6]",2,TRUE,CH,alkane
1575,CCC(C)C(C)(C)C(C)CC,9.004289837,9.725814811,10.37979613,10.97529409,11.5198179,4179,"3,4,4,5-Tetramethylheptane",19.96221541,3180.422634,-81.15,458,458,11,"[1, 6]",2,TRUE,CH,alkane
1576,CCC[C@@H](C(C)C)C(C)(C)C,7.951844833,9.360316519,10.49727303,11.43432337,12.21993003,4180,"2,2-Dimethyl-3-(1-methylethyl)hexane",19.86656603,3020.508099,-83,445,445,11,"[1, 6]",2,TRUE,CH,alkane
1577,CCCC(C)(C(C)C)C(C)C,7.158517299,8.523346262,9.675868498,10.66204732,11.5154713,4181,"2,3-Dimethyl-3-(1-methylethyl)hexane",19.89019055,3112.703606,-84,456,456,11,"[1, 6]",2,TRUE,CH,alkane
1578,CC[C@H](C)C(C(C)C)C(C)C,4.135945523,6.814868674,8.798196947,10.32572068,11.53837347,4182,"2,4-Dimethyl-3-(1-methylethyl)hexane",20.01296439,3098.980199,-83,448,448,11,"[1, 6]",2,TRUE,CH,alkane
1579,CC(C)CC(C(C)C)C(C)C,6.308203415,6.712635803,7.101019287,7.474290572,7.833314863,4183,"2,5-Dimethyl-3-(1-methylethyl)hexane",19.99118193,3048.714767,-83,443,443,11,"[1, 6]",2,TRUE,CH,alkane
1580,CCCC(CC)(CC)C(C)C,4.880686638,7.100865152,8.874212788,10.3232895,11.52958782,4184,"3,3-Diethyl-2-methylhexane",19.93932772,3147.818029,-85,459,459,11,"[1, 6]",2,TRUE,CH,alkane
1581,CCC(CC)C(CC)C(C)C,6.582877932,8.211050751,9.529226975,10.61824396,11.53308032,4185,"3,4-Diethyl-2-methylhexane",20.04287497,3126.933582,-85,452,452,11,"[1, 6]",2,TRUE,CH,alkane
1582,CCC(CC)(CC)CC(C)C,4.878088585,7.217117124,8.997292344,10.39752719,11.5277283,4186,"4,4-Diethyl-2-methylhexane",20.04287497,3126.933582,-85,452,452,11,"[1, 6]",2,TRUE,CH,alkane
1583,CCC(C)C(CC)(CC)CC,6.095612026,6.59310118,7.063021666,7.507603302,7.928841749,4188,"3,3-Diethyl-4-methylhexane",19.95583725,3187.698803,-85,463,463,11,"[1, 6]",2,TRUE,CH,alkane
1584,CCC(CC)C(C)C(C)(C)C,6.2198372,7.516289555,8.596008793,9.509150748,10.29150365,4190,"4-Ethyl-2,2,3-trimethylhexane",20.01713207,3158.663205,-77.15,449,449,11,"[1, 6]",2,TRUE,CH,alkane
1585,CCC(C)C(CC)C(C)(C)C,6.540511676,8.009163925,9.318005246,10.49177433,11.55035437,4191,"3-Ethyl-2,2,4-trimethylhexane",20.01319465,3148.716037,-77.15,448,448,11,"[1, 6]",2,TRUE,CH,alkane
1586,CCC(C)(CC)CC(C)(C)C,8.327327852,9.718378103,10.83087011,11.74086072,12.49902808,4192,"4-Ethyl-2,2,4-trimethylhexane",19.86665813,3111.022719,-78.15,451,451,11,"[1, 6]",2,TRUE,CH,alkane
1587,CCC(CC(C)C)C(C)(C)C,4.873912734,7.158764838,8.931730096,10.34750109,11.50414366,4193,"3-Ethyl-2,2,5-trimethylhexane",20.03955925,3132.943329,-75.15,443,443,11,"[1, 6]",2,TRUE,CH,alkane
1588,CCC(CC(C)(C)C)C(C)C,4.872860887,7.488360422,9.438415207,10.94832208,12.15198797,4194,"4-Ethyl-2,2,5-trimethylhexane",19.93377849,3077.197744,-73.15,439,439,11,"[1, 6]",2,TRUE,CH,alkane
1589,CCC(CC)C(C)(C)C(C)C,4.590872547,6.879661471,8.725726124,10.24619379,11.52022371,4195,"4-Ethyl-2,3,3-trimethylhexane",19.9767217,3177.429273,-80.15,456,456,11,"[1, 6]",2,TRUE,CH,alkane
1590,CCC(C)C(C)(CC)C(C)C,4.87152549,7.200926812,8.977155326,10.37634395,11.50702497,4196,"3-Ethyl-2,3,4-trimethylhexane",19.94782426,3183.415994,-82.15,460,460,11,"[1, 6]",2,TRUE,CH,alkane
1591,CCC(C)(CC)C(C)C(C)C,6.506163046,6.801493774,7.090003932,7.371927099,7.647486313,4197,"4-Ethyl-2,3,4-trimethylhexane",19.9767217,3177.429273,-80.15,456,456,11,"[1, 6]",2,TRUE,CH,alkane
1592,CCC(C)(CC(C)C)C(C)C,4.852661329,7.223683004,9.051930564,10.50463991,11.68674243,4198,"3-Ethyl-2,3,5-trimethylhexane",20.01713207,3158.663205,-77.15,449,449,11,"[1, 6]",2,TRUE,CH,alkane
1593,CCC(C(C)C)C(C)C(C)C,4.919844422,7.023107141,8.772843997,10.2512781,11.51696916,4199,"3-Ethyl-2,4,5-trimethylhexane",20.133758,3202.043908,-78.15,450,450,11,"[1, 6]",2,TRUE,CH,alkane
1594,CCC(C(C)C)C(C)(C)CC,4.901701204,7.096574723,8.860929045,10.31011886,11.5216665,4200,"3-Ethyl-2,4,4-trimethylhexane",20.00221132,3161.587488,-78.15,451,451,11,"[1, 6]",2,TRUE,CH,alkane
1595,CCC(C)(C)C(C)(CC)CC,4.865992971,7.155281135,8.932308333,10.35171197,11.51157882,4201,"3-Ethyl-3,4,4-trimethylhexane",19.75947279,3112.220063,-85.15,463,463,11,"[1, 6]",2,TRUE,CH,alkane
1596,CCC(C)C(C)(C)C(C)(C)C,4.889337288,7.365949602,9.220026118,10.66008592,11.8108763,4202,"2,2,3,3,4-Pentamethylhexane",19.78560714,3113.831873,-80.15,457,457,11,"[1, 6]",2,TRUE,CH,alkane
1597,CC(C)CC(C)(C)C(C)(C)C,4.211658394,5.129256907,5.986825611,6.790068696,7.543989837,4203,"2,2,3,3,5-Pentamethylhexane",19.8340305,3078.095752,-76.15,447,447,11,"[1, 6]",2,TRUE,CH,alkane
1598,CCC(C)(C)C(C)C(C)(C)C,8.033485407,8.85815498,9.597811989,10.26495759,10.86975641,4204,"2,2,3,4,4-Pentamethylhexane",19.77144624,3116.756156,-81.15,459,459,11,"[1, 6]",2,TRUE,CH,alkane
1599,CC(C)C(C)C(C)C(C)(C)C,4.866011628,7.160287812,8.940423453,10.3618309,11.52301942,4205,"2,2,3,4,5-Pentamethylhexane",19.97197837,3133.426872,-76.15,447,447,11,"[1, 6]",2,TRUE,CH,alkane
1600,CCC(C)(C)C(C)(C)C(C)C,6.434948981,8.136147266,9.490382761,10.59397846,11.51062274,4206,"2,3,3,4,4-Pentamethylhexane",19.77529155,3126.450039,-81.15,460,460,11,"[1, 6]",2,TRUE,CH,alkane
1601,CC(C)C(C(C)C)C(C)(C)C,4.883812681,7.210482577,8.988185152,10.39070779,11.52548487,4207,"2,2,4-Trimethyl-3-(1-methylethyl)pentane",20.02523717,3144.686513,-73.15,443,443,11,"[1, 6]",2,TRUE,CH,alkane
1602,CC(C)C(C)(C(C)C)C(C)C,6.841478001,7.93368062,8.896596017,9.751897581,10.51667071,4208,"2,3,4-Trimethyl-3-(1-methylethyl)pentane",20.16088245,3263.937395,-81.15,459,459,11,"[1, 6]",2,TRUE,CH,alkane
1603,CCC(CC)(C(C)C)C(C)C,4.877969994,6.895154791,8.646378325,10.18098707,11.53683088,4209,"3,3-Diethyl-2,4-dimethylpentane",19.98779713,3191.336887,-85,462,462,11,"[1, 6]",2,TRUE,CH,alkane
1604,CCC(C)(C(C)C)C(C)(C)C,5.395196273,6.566286214,7.608116779,8.540969251,9.38109285,4210,"3-Ethyl-2,2,3,4-tetramethylpentane",19.77144624,3116.756156,-81.15,459,459,11,"[1, 6]",2,TRUE,CH,alkane
1605,CCCC(C)(C)CC(C)CC,5.534783908,6.655434012,7.66652704,8.583380066,9.418582017,4211,"3,5,5-Trimethyloctane",20.08844313,3168.057752,-76.15,446,446,11,"[1, 6]",2,TRUE,CH,alkane
1606,CCCC(C)C(C)(C)CCC,4.86664908,7.147813507,8.9231952,10.34422108,11.50735532,4212,"4,4,5-Trimethyloctane",20.04731896,3186.93895,-79.15,453,453,11,"[1, 6]",2,TRUE,CH,alkane
1607,CCCC(CCC)CC(C)C,5.546679603,6.663713929,7.672181204,8.587175714,9.421117561,4213,2-Methyl-4-propylheptane,20.28862987,3250.904764,-76.15,447,447,11,"[1, 6]",2,TRUE,CH,alkane
1608,CCCC(CCC)C(C)CC,6.428062765,8.058521038,9.409871573,10.54813182,11.52002064,4214,3-Methyl-4-propylheptane,20.26178173,3267.161014,-78.15,452,452,11,"[1, 6]",2,TRUE,CH,alkane
1609,CCCC(CC(C)C)C(C)C,3.028387778,4.381291452,5.542310578,6.549564819,7.431703835,4215,2-Methyl-4-(1-methylethyl)heptane,20.24395972,3225.599353,-75.15,445,445,11,"[1, 6]",2,TRUE,CH,alkane
1610,CCCC(C(C)C)C(C)CC,4.89485241,7.126942223,8.895715905,10.33186571,11.52115422,4216,3-Methyl-4-(1-methylethyl)heptane,20.21701948,3241.717449,-77.15,450,450,11,"[1, 6]",2,TRUE,CH,alkane
1611,CCCC(CC)C(CC)CC,7.902293137,9.038827195,10.00249007,10.82993572,11.54813978,4218,"3,4-Diethylheptane",20.12947519,3175.932593,-84,453,453,11,"[1, 6]",2,TRUE,CH,alkane
1612,CCC(CC)CC(CC)CC,6.7141431,7.881355952,8.998049724,10.06743478,11.0924551,4219,"3,5-Diethylheptane",20.12514633,3165.732141,-84,452,452,11,"[1, 6]",2,TRUE,CH,alkane
1613,CCCCC(CC)C(C)(C)C,5.573784004,6.665700449,7.657441073,8.562186906,9.390903677,4220,"3-Ethyl-2,2-dimethylheptane",19.94275857,3081.756863,-83,449,449,11,"[1, 6]",2,TRUE,CH,alkane
1614,CCCC(C(C)C)C(C)C,4.886094994,7.120526354,8.892379112,10.33182553,11.5243848,4228,2-Methyl-3-(1-methylethyl)hexane,20.46060996,3318.025119,-68.45,326,470,10,"[1, 6]",2,TRUE,CH,alkane
1615,CCC(C)C(C)CCC(C)C,5.552116797,6.668856658,7.673819411,8.582987254,9.409434097,4229,"2,5,6-Trimethyloctane",20.19774684,3234.533384,-78.15,451,451,11,"[1, 6]",2,TRUE,CH,alkane
1616,CCCCC(CCC)C(C)C,10.99789154,11.62770547,12.18456768,12.68045935,13.12487419,4230,4-(1-Methylethyl)octane,20.25775221,3256.914511,-78.15,451,451,11,"[1, 6]",2,TRUE,CH,alkane
1617,CCCCCC(CC)C(C)C,11.14176243,11.14491239,11.14802212,11.15109238,11.15412392,4231,3-Ethyl-2-methyloctane,20.16129692,3213.579859,-83,455,455,11,"[1, 6]",2,TRUE,CH,alkane
1618,CCCCC(CC)CC(C)C,4.878111626,7.21624534,8.98965143,10.38088146,11.50145922,4232,4-Ethyl-2-methyloctane,20.13555402,3152.354122,-83,449,449,11,"[1, 6]",2,TRUE,CH,alkane
1619,CCCC(CC)CCC(C)C,4.883303115,7.17424991,8.949052805,10.36448067,11.51965173,4233,5-Ethyl-2-methyloctane,20.14421174,3172.755025,-83,451,451,11,"[1, 6]",2,TRUE,CH,alkane
1620,CCC(CC)CCCC(C)C,4.248841807,4.686263619,5.10439716,5.504490694,5.887687048,4234,6-Ethyl-2-methyloctane,20.13808686,3196.333497,-84,455,455,11,"[1, 6]",2,TRUE,CH,alkane
1621,CCCCC(CC)C(C)CC,4.931276712,5.316661301,5.687094015,6.043428432,6.386454375,4235,4-Ethyl-3-methyloctane,20.13808686,3196.333497,-84,455,455,11,"[1, 6]",2,TRUE,CH,alkane
1622,CCCC(CC)CC(C)CC,4.976997427,5.300447527,5.614313921,5.919016332,6.214950329,4236,5-Ethyl-3-methyloctane,20.13555402,3152.354122,-83,449,449,11,"[1, 6]",2,TRUE,CH,alkane
1623,CCC(C)CCC(CC)CC,4.884036223,7.132377591,8.904565929,10.33737735,11.51977992,4237,3-Ethyl-6-methyloctane,20.13808686,3196.333497,-84,455,455,11,"[1, 6]",2,TRUE,CH,alkane
1624,CCCCC(C)C(CC)CC,6.506107279,7.218962852,7.879327433,8.492792889,9.064184059,4238,3-Ethyl-4-methyloctane,20.14234664,3206.533949,-84,456,456,11,"[1, 6]",2,TRUE,CH,alkane
1625,CCCC(C)C(CC)CCC,9.905270549,10.45032634,10.94459377,11.39485555,11.80673808,4239,4-Ethyl-5-methyloctane,20.12947519,3175.932593,-84,453,453,11,"[1, 6]",2,TRUE,CH,alkane
1626,CCCC(C)CC(CC)CC,4.894288356,7.118174468,8.883841897,10.31968327,11.51022128,4240,3-Ethyl-5-methyloctane,20.15277735,3193.178955,-83,453,453,11,"[1, 6]",2,TRUE,CH,alkane
1627,CCCCCC(C)C(C)(C)C,5.926706275,6.370526283,6.796183328,7.204770008,7.597293012,4241,"2,2,3-Trimethyloctane",20.04333548,3176.922705,-79.15,452,452,11,"[1, 6]",2,TRUE,CH,alkane
1628,CCCC(C)CCC(C)(C)C,6.668385015,8.333521441,9.642369606,10.69823011,11.56798885,4242,"2,2,5-Trimethyloctane",20.10375532,3165.156495,-75.15,444,444,11,"[1, 6]",2,TRUE,CH,alkane
1629,CCC(C)CCCC(C)(C)C,13.19475183,13.77939189,14.29468195,14.75227059,15.16133591,4243,"2,2,6-Trimethyloctane",20.09238055,3178.097023,-76.15,447,447,11,"[1, 6]",2,TRUE,CH,alkane
1630,CC(C)CCCCC(C)(C)C,7.620306142,9.159114566,10.37844277,11.36842737,12.1882121,4244,"2,2,7-Trimethyloctane",20.08844313,3168.057752,-76.15,446,446,11,"[1, 6]",2,TRUE,CH,alkane
1631,CCCCCC(C)(C)C(C)C,7.621293902,9.16061332,10.38174395,11.37410226,12.19647086,4245,"2,3,3-Trimethyloctane",20.03255939,3189.93231,-80.15,455,455,11,"[1, 6]",2,TRUE,CH,alkane
1632,CCCC(C)CC(C)C(C)C,7.629953231,8.813031108,9.84044371,10.74101744,11.53687501,4247,"2,3,5-Trimethyloctane",20.19371732,3224.355957,-78.15,450,450,11,"[1, 6]",2,TRUE,CH,alkane
1633,CC(C)CCCC(C)C(C)C,4.891923532,7.214813105,8.987461567,10.38467498,11.51430423,4249,"2,3,7-Trimethyloctane",20.17856631,3227.372344,-79.15,452,452,11,"[1, 6]",2,TRUE,CH,alkane
1634,CCCCC(C)(C)CC(C)C,6.878891884,9.224020503,10.89879519,12.15470279,13.13141707,4250,"2,4,4-Trimethyloctane",20.10375532,3165.156495,-75.15,444,444,11,"[1, 6]",2,TRUE,CH,alkane
1635,CCCC(C)C(C)CC(C)C,6.448718793,8.349860985,9.909042923,11.21091464,12.31431643,4251,"2,4,5-Trimethyloctane",20.21301298,3231.540023,-77.15,449,449,11,"[1, 6]",2,TRUE,CH,alkane
1636,CCC(C)CC(C)CC(C)C,9.622272164,10.15965493,10.65444936,11.11152526,11.53503726,4252,"2,4,6-Trimethyloctane",23.85487367,5462.59531,1.896,327,442,11,"[1, 6]",2,TRUE,CH,alkane
1637,CC(C)CCC(C)CC(C)C,4.875289166,7.146404696,8.916421173,10.33470435,11.49662196,4253,"2,4,7-Trimethyloctane",20.23995323,3215.421927,-75.15,444,444,11,"[1, 6]",2,TRUE,CH,alkane
1638,CCCC(C)(C)CCC(C)C,6.6658119,8.310172072,9.616483309,10.67927361,11.56083233,4254,"2,5,5-Trimethyloctane",20.10766971,3175.195766,-75.15,445,445,11,"[1, 6]",2,TRUE,CH,alkane
1639,CCCCC(C)C(C)(C)CC,9.593233606,10.03419051,10.4413652,10.81849659,11.16879149,4255,"3,3,4-Trimethyloctane",20.03255939,3189.93231,-80.15,455,455,11,"[1, 6]",2,TRUE,CH,alkane
1640,CCCC(C)CC(C)(C)CC,4.874701026,7.112224599,8.884211471,10.32226011,11.51263968,4256,"3,3,5-Trimethyloctane",20.09238055,3178.097023,-76.15,447,447,11,"[1, 6]",2,TRUE,CH,alkane
1641,CCC(C)CCC(C)(C)CC,7.750065597,8.769979923,9.654747068,10.42956009,11.11371664,4257,"3,3,6-Trimethyloctane",20.08116696,3191.037551,-77.15,450,450,11,"[1, 6]",2,TRUE,CH,alkane
1642,CCCCC(C)(C)C(C)CC,6.553007669,8.14753563,9.465518369,10.57315848,11.51708902,4258,"3,4,4-Trimethyloctane",20.0512794,3196.955195,-79.15,454,454,11,"[1, 6]",2,TRUE,CH,alkane
1643,CCCC(C)C(C)C(C)CC,4.956489154,6.944460784,8.57743748,9.942713078,11.10112874,4259,"3,4,5-Trimethyloctane",20.18664838,3247.70417,-79.15,454,454,11,"[1, 6]",2,TRUE,CH,alkane
1644,CCC(C)CC(C)C(C)CC,8.024399836,9.035858402,9.909233888,10.67099589,11.34125495,4260,"3,4,6-Trimethyloctane",20.2249634,3262.072301,-77.15,452,452,11,"[1, 6]",2,TRUE,CH,alkane
1645,CCCC(CC)CC(C)(C)C,4.887973579,7.46780394,9.491285234,11.1208687,12.46136882,4261,"4-Ethyl-2,2-dimethylheptane",19.931568,3018.827212,-82,441,441,11,"[1, 6]",2,TRUE,CH,alkane
1646,CCC(CC)CCC(C)(C)C,7.445657379,8.780095857,9.864240845,10.76247382,11.51883935,4262,"5-Ethyl-2,2-dimethylheptane",19.92560431,3041.876089,-83,445,445,11,"[1, 6]",2,TRUE,CH,alkane
1647,CCC1CCC(C1)(C)C,7.586394592,9.152452441,10.38701789,11.38526961,12.20913183,4263,"3-Ethyl-1,1-dimethylcyclopentane",20.06088118,2920.184467,-65,407,407,9,"[1, 6]",2,TRUE,CH,alkane
1648,C[C@H]1CCC([C@H]1C)(C)C,4.642690696,5.34381307,6.007019356,6.635304283,7.231355291,4264,"cis-1,1,2,3-Tetramethyl-cyclopentane",19.91452887,2903.651906,-65,411,411,9,"[1, 6]",2,TRUE,CH,alkane
1649,C[C@H]1CCC([C@@H]1C)(C)C,4.089693728,4.785509657,5.436432932,6.046672359,6.619926569,4265,"trans-1,1,2,3-Tetramethyl-cyclopentane",19.90798953,2842.725504,-64,403,403,9,"[1, 6]",2,TRUE,CH,alkane
1650,C[C@H]1CC[C@@H](C1(C)C)C,8.464307666,9.532767301,10.35202352,11.00015573,11.52570974,4266,"trans-1,2,2,3-Tetramethyl-cyclopentane",19.93875207,2920.460777,-64,411,411,9,"[1, 6]",2,TRUE,CH,alkane
1651,CCC(C)CCC(CC)C(C)C,7.589822553,9.152679187,10.38362003,11.37823204,12.1986134,4289,"3-Ethyl-2,6-dimethyloctane",20.14294532,3291.637494,-88.15,470,470,12,"[1, 6]",2,TRUE,CH,alkane
1652,CCC(C)CC(CC)CC(C)C,7.615072555,9.172166443,10.39856842,11.38951298,12.20686934,4290,"4-Ethyl-2,6-dimethyloctane",20.18158269,3271.766184,-85.15,463,463,12,"[1, 6]",2,TRUE,CH,alkane
1653,CCCCC(CC)C(C)(C)CC,5.594737047,6.690570119,7.678968576,8.574993346,9.391015904,4293,"4-Ethyl-3,3-dimethyloctane",20.01388542,3250.835686,-88.15,471,471,12,"[1, 6]",2,TRUE,CH,alkane
1654,CCCCC(C)(CC)C(C)CC,7.61274377,9.161933746,10.38672377,11.37935057,12.20011047,4294,"4-Ethyl-3,4-dimethyloctane",20.13735003,3315.331094,-89.15,474,474,12,"[1, 6]",2,TRUE,CH,alkane
1655,CCCC(C)CC(C)(CC)CC,7.600475837,9.157161456,10.38710289,11.3834032,12.20686175,4295,"3-Ethyl-3,5-dimethyloctane",20.02781606,3247.658119,-87.15,469,469,12,"[1, 6]",2,TRUE,CH,alkane
1656,CCCC(C)C(CC)C(C)CC,7.61643938,9.165143323,10.38954909,11.38186447,12.20236687,4296,"4-Ethyl-3,5-dimethyloctane",20.14294532,3291.637494,-88.15,470,470,12,"[1, 6]",2,TRUE,CH,alkane
1657,CCC(C)CC(C)C(CC)CC,9.156912791,10.23103884,11.12293064,11.87533805,12.51860925,4297,"3-Ethyl-4,6-dimethyloctane",20.14294532,3291.637494,-88.15,470,470,12,"[1, 6]",2,TRUE,CH,alkane
1658,CCC(C)CCC(C)(CC)CC,7.569688974,9.136847551,10.37191389,11.37033425,12.19417648,4298,"3-Ethyl-3,6-dimethyloctane",19.99592526,3243.950957,-89.15,472,472,12,"[1, 6]",2,TRUE,CH,alkane
1659,CCCCC(C)(C)C(CC)CC,7.575951625,9.142618643,10.37611839,11.37251352,12.19417433,4299,"3-Ethyl-4,4-dimethyloctane",19.99173455,3233.865634,-89.15,471,471,12,"[1, 6]",2,TRUE,CH,alkane
1660,CCCC(CC)CC(CC)CC,5.873268328,7.73756928,9.242429174,10.48265954,11.52242164,4303,"3,5-Diethyloctane",20.22461801,3331.541294,-87.15,470,470,12,"[1, 6]",2,TRUE,CH,alkane
1661,CCC(CC)CCC(CC)CC,7.54864864,9.171409902,10.46603645,11.52291669,12.40203292,4304,"3,6-Diethyloctane",20.17803671,3330.988673,-90.15,475,475,12,"[1, 6]",2,TRUE,CH,alkane
1662,CCCCCC(CC)C(C)(C)C,6.699940288,8.323846191,9.612005343,10.65878697,11.52622379,4305,"3-Ethyl-2,2-dimethyloctane",20.02781606,3247.658119,-87.15,469,469,12,"[1, 6]",2,TRUE,CH,alkane
1663,CCCCC(CC)CC(C)(C)C,5.058023856,5.417096788,5.762288035,6.094387326,6.414125601,4306,"4-Ethyl-2,2-dimethyloctane",20.0579569,3207.984577,-84.15,460,460,12,"[1, 6]",2,TRUE,CH,alkane
1664,CCCCCC(C)(CC)C(C)C,8.022377079,11.42606041,13.46224653,14.81720325,15.78380754,4307,"3-Ethyl-2,3-dimethyloctane",19.98639256,3257.213847,-90.15,475,475,12,"[1, 6]",2,TRUE,CH,alkane
1665,CCCCC(CC)C(C)C(C)C,6.586218242,7.476276386,8.260328113,8.956247172,9.578102872,4308,"4-Ethyl-2,3-dimethyloctane",20.14294532,3291.637494,-88.15,470,470,12,"[1, 6]",2,TRUE,CH,alkane
1666,CCCCC(C)C(CC)C(C)C,6.129028346,7.804770734,9.235648901,10.47167898,11.55012366,4309,"3-Ethyl-2,4-dimethyloctane",20.14294532,3291.637494,-88.15,470,470,12,"[1, 6]",2,TRUE,CH,alkane
1667,CCCCC(C)(CC)CC(C)C,8.292001782,9.278134206,10.13419544,10.88432794,11.54704751,4310,"4-Ethyl-2,4-dimethyloctane",20.16293175,3264.720274,-86.15,464,464,12,"[1, 6]",2,TRUE,CH,alkane
1668,CCCC(C)CC(CC)C(C)C,4.811578886,7.147461925,8.876946466,10.20903649,11.26658535,4311,"3-Ethyl-2,5-dimethyloctane",20.17557295,3295.459785,-86.15,467,467,12,"[1, 6]",2,TRUE,CH,alkane
1669,CCCC(C)C(CC)CC(C)C,5.467819365,6.302395643,7.045860559,7.712361901,8.313262449,4312,"4-Ethyl-2,5-dimethyloctane",20.16716851,3274.966778,-86.15,465,465,12,"[1, 6]",2,TRUE,CH,alkane
1670,CCCC(C)CC(C)CC(C)C,4.38826667,5.329348969,6.196135297,6.997089751,7.739437782,4313,"2,4,6-Trimethylnonane",23.78938815,5628.086706,-0.262,339,459,12,"[1, 6]",2,TRUE,CH,alkane
1671,CCCCC(CCC)C(C)(C)C,9.162149756,10.21340047,11.09528584,11.8456839,12.49196123,4314,"4-(1,1-Dimethylethyl)octane",20.07442038,3248.348894,-84.15,464,464,12,"[1, 6]",2,TRUE,CH,alkane
1672,CC1CCC(=C1)C,5.121462795,5.782673679,6.402613764,6.985030109,7.533229494,4315,"1,3-Dimethylcyclopentene",20.70707866,2882.836536,-51.15,283,410,7,"[1, 6]",2,TRUE,CH,alkene
1673,CCC(CC)C(C)(CC)C(C)C,7.993054086,9.310322254,10.50334328,11.5889043,12.58089861,4317,"3,4-Diethyl-2,3-dimethylhexane",19.93582779,3254.565874,-90.15,477,477,12,"[1, 6]",2,TRUE,CH,alkane
1674,CCC(CC)(CC)C(C)C(C)C,8.257268195,8.811388697,9.322308697,9.794890665,10.23329373,4318,"4,4-Diethyl-2,3-dimethylhexane",19.93582779,3254.565874,-90.15,477,477,12,"[1, 6]",2,TRUE,CH,alkane
1675,CCC(C)C(CC)(CC)C(C)C,6.228618157,8.035273633,9.45139971,10.59127158,11.52854171,4319,"3,3-Diethyl-2,4-dimethylhexane",19.94807754,3284.568558,-90.15,480,480,12,"[1, 6]",2,TRUE,CH,alkane
1676,CCC(C(C)C)C(C)(CC)CC,7.119378214,8.589518444,9.773397839,10.74720814,11.5623054,4320,"3,4-Diethyl-2,4-dimethylhexane",19.9192722,3214.592997,-90.15,473,473,12,"[1, 6]",2,TRUE,CH,alkane
1677,CCC(CC)(CC(C)C)C(C)C,9.502195067,10.20461131,10.8375554,11.41084831,11.93254323,4321,"3,3-Diethyl-2,5-dimethylhexane",19.95077156,3218.231081,-88.15,470,470,12,"[1, 6]",2,TRUE,CH,alkane
1678,CCC(C(C)C)C(CC)C(C)C,4.848526497,7.211622438,9.000714814,10.40229491,11.52996125,4322,"3,4-Diethyl-2,5-dimethylhexane",20.11222883,3262.740051,-86.15,466,466,12,"[1, 6]",2,TRUE,CH,alkane
1679,CCC(C)(C)C(CC)(CC)CC,6.306908227,8.10220281,9.502307432,10.62477134,11.54472915,4323,"3,3-Diethyl-4,4-dimethylhexane",19.80568568,3245.608818,-91.15,483,483,12,"[1, 6]",2,TRUE,CH,alkane
1680,CCC(C)(CC)C(C)(CC)CC,6.022747569,6.743907995,7.397082592,7.991452423,8.534616632,4324,"3,4-Diethyl-3,4-dimethylhexane",19.80568568,3245.608818,-91.15,483,483,12,"[1, 6]",2,TRUE,CH,alkane
1681,CCC(CC)(C(C)C)C(C)(C)C,6.428191335,8.138057241,9.498262748,10.60611457,11.52587853,4325,"3,3-Diethyl-2,2,4-trimethylpentane",19.73085166,3183.43902,-91.15,479,479,12,"[1, 6]",2,TRUE,CH,alkane
1682,CCC(C(C)C)(C(C)C)C(C)C,2.862351469,4.08124865,5.207878714,6.252336144,7.223294718,4326,"3-Ethyl-2,4-dimethyl-3-(1-methylethyl)-pentane",19.86361872,3234.947849,-91.15,479,479,12,"[1, 6]",2,TRUE,CH,alkane
1683,CCCC(CC(C)C)C(C)(C)C,4.873789656,7.174144058,8.951144546,10.36515176,11.51708296,4327,"4-(1,1-Dimethylethyl)-2-methylheptane",20.01301044,3182.587064,-83.15,458,458,12,"[1, 6]",2,TRUE,CH,alkane
1684,CCCC(C(C)CC)C(C)(C)C,4.390478049,4.598060793,4.800708923,4.99859633,5.191888828,4328,"4-(1,1-Dimethylethyl)-3-methylheptane",20.01093811,3215.767315,-84.15,463,463,12,"[1, 6]",2,TRUE,CH,alkane
1685,CCCC(CCC)CC(C)(C)C,3.40335083,3.904314149,4.38236756,4.839047494,5.275756003,4329,"2,2-Dimethyl-4-propylheptane",20.06827248,3194.767739,-83.15,457,457,12,"[1, 6]",2,TRUE,CH,alkane
1686,CCCC(CCC)C(C)C(C)C,3.483513013,3.999738376,4.492355872,4.96294874,5.412961746,4330,"2,3-Dimethyl-4-propylheptane",24.10990799,4807.014795,-85.15,467,467,12,"[1, 6]",2,TRUE,CH,alkane
1687,CCCC(C)(CCC)CC(C)C,7.815145987,8.959531556,9.934774587,10.77579396,11.50851557,4331,"2,4-Dimethyl-4-propylheptane",20.06622318,3228.155223,-84.15,462,462,12,"[1, 6]",2,TRUE,CH,alkane
1688,CCCC(CC(C)C)C(C)CC,8.120630611,8.864055956,9.548742217,10.18138641,10.76770476,4332,"2,5-Dimethyl-4-propylheptane",24.1189111,4772.683252,-84.15,463,463,12,"[1, 6]",2,TRUE,CH,alkane
1689,CCCC(CC(C)C)CC(C)C,7.629355424,8.663854103,9.571687553,10.37477728,11.0902622,4333,"2,6-Dimethyl-4-propylheptane",24.11955582,4717.513313,-83.15,458,458,12,"[1, 6]",2,TRUE,CH,alkane
