,Method,Training Predict,Training Actual
302,RF,7.342584433447875,7.069126385967639
303,RF,8.95437029823629,8.817230024000933
304,RF,10.202120599204514,10.2475864230708
305,RF,11.324484600352237,11.43961182225744
306,RF,5.51208589025163,4.438456138601211
307,RF,7.401407768800433,6.9840348458883295
308,RF,8.630167297352749,8.880186454164049
309,RF,9.688266622218679,10.347318252581017
310,RF,10.7380730725648,11.51623614921571
311,RF,11.526149459043873,11.522760946519524
312,RF,7.5926216753983935,7.588418026643589
313,RF,9.14181122648315,9.150739848267358
314,RF,10.33275727710241,10.381521747725849
315,RF,11.375877097876868,11.376174212838068
316,RF,12.191436759704608,12.196702562530415
317,RF,7.597359023381509,7.596343706531986
318,RF,9.156221914204764,9.155269626309208
319,RF,10.384592386433935,10.383070754753112
320,RF,11.377392510048894,11.375117666242431
321,RF,12.195112304883514,12.193364306326998
322,RF,8.423723757652212,8.472865307720118
323,RF,9.186853919324886,9.379334296561256
324,RF,10.021084353469751,10.184274056245783
325,RF,10.558449686284717,10.903837672608203
326,RF,11.389440490964345,11.550924236934224
327,RF,9.460729731322726,9.600686989483005
328,RF,10.359350298118343,10.400784033682326
329,RF,10.991474691512057,11.092221741490869
330,RF,11.54073975360808,11.695727785417478
331,RF,12.001822363409406,12.227073052659023
332,RF,5.22491000347183,4.19179813647327
333,RF,6.917388327079943,6.961551900607827
334,RF,8.686584079778331,8.940639734559857
335,RF,10.549601659928282,10.425334378999718
336,RF,11.594013363534717,11.580321412295657
337,RF,6.465333476934335,6.47685980165603
338,RF,8.19992490618402,8.192039147732958
339,RF,9.529258203569924,9.544053528865904
340,RF,10.63292929700387,10.637203434798218
341,RF,11.528138467409565,11.53933891392874
342,RF,11.549605353660972,11.519662215977457
343,RF,12.497693950238238,12.790554341496996
344,RF,12.966608147968145,13.330264839709244
345,RF,13.525788659479705,13.81299858471204
346,RF,14.114376331217336,14.247325684306116
347,RF,14.355766919732076,14.64017955331451
348,RF,11.098669464847143,10.859545992439802
349,RF,11.234840688671165,11.108151273444813
350,RF,11.388585773077715,11.34552894057779
351,RF,11.48806059287605,11.572422797033925
352,RF,11.656677772116872,11.789512365193799
353,RF,7.599692743296656,7.606869629819318
354,RF,9.158767509840155,9.163122127453967
355,RF,10.387283619177456,10.388817683925645
356,RF,11.37922340211795,11.379163321386482
357,RF,12.19733543021783,12.196006739766965
358,RF,7.489681255843511,7.599193344115902
359,RF,9.145684763731808,9.16220024053575
360,RF,10.288169662136864,10.393384064626723
361,RF,11.289105912222825,11.388272646899477
362,RF,12.085190807639325,12.208936105314457
363,RF,7.6515167318467405,7.334611071561696
364,RF,9.226311127989291,8.990628194086092
365,RF,10.533629593463417,10.26780961678029
366,RF,11.367975432323139,11.282807909045957
367,RF,12.004132959914877,12.108840402826019
368,RF,7.185489193430756,7.028655502074377
369,RF,7.407048433007903,7.410813193669233
370,RF,7.8384051702530595,7.7724115086988395
371,RF,8.129099604608676,8.115066072941062
372,RF,8.463277146901863,8.44022755140412
373,RF,9.582232277695876,9.361798440426648
374,RF,9.601997925346778,9.58010219537525
375,RF,9.791493316198848,9.790601973869485
376,RF,10.017099303399528,9.993708895223575
377,RF,10.121621125346312,10.189805699665113
378,RF,7.58675838791383,7.592275965238779
379,RF,9.15308240312596,9.156748617044233
380,RF,10.38607015263363,10.388555541350714
381,RF,11.402142887923642,11.383605682223152
382,RF,12.188093420237527,12.204172462987378
383,RF,5.911831897029432,5.57378400424367
384,RF,6.5985994742514045,6.665700449129396
385,RF,7.79816353435587,7.657441073383403
386,RF,8.616808053350939,8.562186906036182
387,RF,9.393341614621642,9.3909036771215
388,RF,11.522161872894465,11.522668698771955
389,RF,7.600497556017673,7.605379096253323
390,RF,9.163088575902782,9.16647884044838
391,RF,10.392848925275638,10.395327988344079
392,RF,11.38484666159354,11.387794584956213
393,RF,12.20306989221593,12.206100271419267
394,RF,9.564256290261618,9.167892339417282
395,RF,10.026591168943705,9.850837267057226
396,RF,10.559462257758506,10.460848295572168
397,RF,11.101001687715588,11.009016471294832
398,RF,11.481202935869348,11.50429251534766
399,RF,11.525417742656844,11.527753594682881
400,RF,7.770028148916078,7.581983961164733
401,RF,8.974578742358023,9.040239432148034
402,RF,10.204484785942217,10.143631734163373
403,RF,11.078384688221744,11.00764249458171
404,RF,11.672979166171178,11.70254926494195
405,RF,7.5788263319185445,7.608798449928841
406,RF,9.148121382984465,9.164966023297227
407,RF,10.38691895870075,10.392417241784166
408,RF,11.358832393838592,11.385356834887952
409,RF,12.19769727018718,12.20513166236842
410,RF,7.583800917036584,7.581069415956769
411,RF,9.118473424916031,9.153956822978307
412,RF,10.39132236909614,10.388049382553659
413,RF,11.382455712635165,11.382167287538742
414,RF,12.202393923870655,12.200104227734403
415,RF,11.522780475082191,11.522613341468016
416,RF,7.611751699104463,7.617301690175607
417,RF,9.138713829545848,9.16596484786001
418,RF,10.387013370116978,10.388900705073986
419,RF,11.350269827021052,11.379094899361284
420,RF,12.180898565405474,12.197215404069414
421,RF,10.700386526817299,10.53957128602496
422,RF,11.249954855801807,11.11365327550653
423,RF,11.653070561829717,11.62503591246584
424,RF,11.964074044131024,12.083459046243002
425,RF,12.0893375888347,12.496744498098447
426,RF,7.620568174616865,7.621293902301055
427,RF,8.900339125263962,9.160613319648569
428,RF,10.06039916498332,10.381743952140448
429,RF,11.17229305138199,11.37410226197088
430,RF,11.966900344345438,12.196470859577254
431,RF,-1.2323272545371076,-1.488379302622743
432,RF,-0.052942972184753856,-0.005653918233527122
433,RF,1.446550108243052,1.3093347603783698
434,RF,2.4704154154475155,2.483526330054988
435,RF,4.09317525023704,3.5383846372334773
436,RF,8.61204098102016,9.319854491263381
437,RF,9.517604607359454,10.054065533101104
438,RF,10.21066966879344,10.702289785730544
439,RF,10.82645595809985,11.278797100631577
440,RF,11.21973010549984,11.794865322563771
441,RF,7.2916396484304835,7.6670754410272846
442,RF,8.84922895654178,9.200150930889459
443,RF,10.140160948334632,10.415929970457006
444,RF,11.033934100337712,11.403679828796678
445,RF,11.712327018341464,12.222053186645514
446,RF,6.316298308595671,6.380989849082667
447,RF,8.001537904311578,8.165611695847353
448,RF,9.505260728270338,9.540933220540982
449,RF,10.520909946890363,10.633277082651983
450,RF,11.426800999799866,11.52183217735578
451,RF,7.5302736813453865,7.369124313844525
452,RF,8.750791411452724,8.78450943415942
453,RF,9.893383451054104,9.89157732317072
454,RF,10.842929149886789,10.781175575252881
455,RF,11.483631604655752,11.511652114820725
456,RF,5.372703492394248,4.893851609397874
457,RF,7.495636454245242,7.142013093884884
458,RF,9.114234408014342,8.911265150063414
459,RF,10.52718033442476,10.339905382271324
460,RF,11.499757376845778,11.517657647593241
461,RF,7.605030140649981,7.605748433889799
462,RF,9.161007733716213,9.157831556189189
463,RF,10.38032213948646,10.38258147402186
464,RF,11.381966081032768,11.373671837933463
465,RF,12.19577942588785,12.192146491257146
466,RF,11.522693461673247,11.522665541992492
467,RF,7.651416103914416,7.586994767363919
468,RF,9.069036182704815,9.149989344481154
469,RF,10.319273773168637,10.382503663646474
470,RF,11.175115590429,11.379331447475417
471,RF,12.134556573971228,12.202176510735805
472,RF,7.579671377974141,7.57180251181178
473,RF,9.01900667283324,9.043154630288713
474,RF,10.254218303868612,10.219439643887089
475,RF,11.189642688128808,11.181328409677503
476,RF,11.987090617534946,11.982540859458492
477,RF,11.522594670246173,11.52257909266161
478,RF,7.5103361711058225,7.567637318808513
479,RF,8.765247656546558,8.969466889596271
480,RF,10.0144326414459,10.068287514055372
481,RF,10.934392298630817,10.952761146688793
482,RF,11.685417138792173,11.68003313189989
483,RF,9.645449274022665,9.464758792695513
484,RF,10.188318311239534,10.06874238885101
485,RF,10.742915640902046,10.610133970896445
486,RF,11.168939416969572,11.098184017386192
487,RF,11.655655294037325,11.540405751339671
488,RF,7.618971951618495,7.608921363570836
489,RF,9.163325185580387,9.158463692315172
490,RF,10.384603347612597,10.382756625486095
491,RF,11.37432658931008,11.374478477478435
492,RF,12.175774785628855,12.194150853919117
493,RF,7.615199056488659,7.570299992435084
494,RF,9.116087681391427,9.137616326244725
495,RF,10.27397744307292,10.37363450952212
496,RF,11.3676177249418,11.373357994706016
497,RF,12.20162800459773,12.198635037804603
498,RF,11.444245754489508,11.521588644657744
499,RF,11.522762548389345,11.52277009694932
500,RF,7.669447969409162,7.61382625873588
501,RF,8.487602562407988,8.852852933598395
502,RF,9.922840735802172,9.909862968355407
503,RF,10.75308164107721,10.822220106143698
504,RF,11.580380141774658,11.617716498698309
505,RF,4.309929575497018,3.040724861828668
506,RF,6.470460549862931,6.221712518112485
507,RF,8.675796607709392,8.490114041525878
508,RF,10.33606909111434,10.189378362765416
509,RF,11.41770466288887,11.509823311125134
510,RF,7.5701645185002375,7.581980531664369
511,RF,8.8434256666404,9.12661402329134
512,RF,10.316959067616729,10.359402635149205
513,RF,11.37365690308852,11.366124694698007
514,RF,12.185168172126014,12.20374102995829
515,RF,7.1504905098478915,6.810406202394484
516,RF,7.607602113198853,7.832274861473504
517,RF,8.475919854668113,8.718586748291589
518,RF,9.308828992560503,9.494637629840337
519,RF,9.961093532041314,10.179798031739598
520,RF,11.501502266950844,11.520283270971932
521,RF,9.157392109244116,9.15691279105506
522,RF,10.22732514120899,10.23103883924967
523,RF,11.16200648420567,11.12293063790066
524,RF,11.853734254423156,11.875338047050786
525,RF,12.291136561693992,12.51860924757957
526,RF,5.2477659537260735,4.880228734224642
527,RF,7.428719451665021,7.16537589719869
528,RF,9.06358916838109,8.94068558932471
529,RF,10.420506763233954,10.359658304533575
530,RF,11.52814611874198,11.519794011635117
531,RF,9.05834949112475,8.919052928445534
532,RF,9.793712066118905,9.691784606804184
533,RF,10.37692904118737,10.375773415110066
534,RF,11.063085513690947,10.985476458328634
535,RF,11.489998782454792,11.532372308885625
536,RF,5.202078530390704,4.902150276324096
537,RF,7.590186134638454,7.16710936770005
538,RF,9.246321046914307,8.935483713063725
539,RF,10.596695985139807,10.3544510302839
540,RF,11.504959241332564,11.518257623534572
541,RF,8.02186305108609,7.8473268043592235
542,RF,8.962979119369518,9.013684899101406
543,RF,10.028305242070095,9.991454750920502
544,RF,10.870626009973915,10.822954365819689
545,RF,11.616089808557474,11.53872168416515
546,RF,5.923043662276571,6.18558915792152
547,RF,6.646136100414132,6.597326445128353
548,RF,6.893224077110588,6.993146053706056
549,RF,7.301664311600874,7.3739535405930745
550,RF,7.607859934580155,7.740587051541372
551,RF,8.266670600946735,7.609975664080592
552,RF,9.463030645884535,9.13578922162169
553,RF,10.274685047930724,10.357685629742358
554,RF,11.21222090232372,11.358243713006718
555,RF,11.985545579610243,12.192609711644462
556,RF,10.195774038962583,10.165970179272485
557,RF,10.48076331226238,10.545653275856148
558,RF,10.91351680010456,10.899431326263295
559,RF,11.217222851390888,11.22986804880087
560,RF,11.497824503151953,11.539199670736888
561,RF,5.524395114134422,4.812011255494497
562,RF,7.278432267225861,7.18966042846157
563,RF,8.819391669751449,8.991037698374566
564,RF,10.358690483038103,10.403005072526318
565,RF,11.525033900507458,11.53951582315558
566,RF,4.824420414165162,4.840525866620045
567,RF,7.154290123220038,7.185370962163947
568,RF,8.954826900808479,8.972932131888015
569,RF,10.330006299639534,10.380777646794243
570,RF,11.44905582545432,11.518280365181345
571,RF,11.527961929603432,11.522791524407417
572,RF,7.716102252070581,7.6739010320506456
573,RF,9.270917055337916,9.251757839191725
574,RF,10.380045034911648,10.466836455739884
575,RF,11.351492082422304,11.431350883774808
576,RF,11.989049955951193,12.215561030266915
577,RF,7.01431372936179,6.08012641559421
578,RF,7.816929254181188,7.1263595701168505
579,RF,8.347349637619452,8.034228758070352
580,RF,8.969821102768684,8.829479443985141
581,RF,9.634419799622718,9.531842820484062
582,RF,8.448285966716936,8.122646631081281
583,RF,9.636418757947084,9.546977791186137
584,RF,10.877195007053942,10.7060323741941
585,RF,11.772455790687893,11.667607146204638
586,RF,12.513126027447061,12.478210033720767
587,RF,4.5008722744808844,4.8891061238156555
588,RF,7.124104983797409,7.180689783264148
589,RF,8.968284937593163,8.954069857996467
590,RF,10.398366830919999,10.367165636936985
591,RF,11.442662781831515,11.519646915717377
592,RF,11.53810325415774,11.537399161164135
593,RF,11.522706948936246,11.522613341468016
594,RF,11.522642948538008,11.522630539824595
595,RF,5.775608848002081,5.308891697258492
596,RF,6.195569870698819,5.917010522658357
597,RF,6.654966884474287,6.481274166720006
598,RF,7.118030894602291,7.006261522873725
599,RF,7.578193270629323,7.495935483912842
600,RF,7.6009509368570205,7.60728385595659
601,RF,9.15996080051586,9.163710744230798
602,RF,10.392556269992413,10.391597204741615
603,RF,11.384057442737351,11.385037787197742
604,RF,12.20548158714696,12.20532661729153
605,RF,6.39280381356375,5.551168574170372
606,RF,8.478350766252232,7.610784886232956
607,RF,9.738525978576716,9.205092850653404
608,RF,10.784407120115958,10.475771989799682
609,RF,11.594970914271792,11.51228271194114
610,RF,11.522728427097888,11.522744997234579
611,RF,7.58917469003575,7.578156786754164
612,RF,9.143006517250914,9.149649815758934
613,RF,10.301842243571054,10.382823570489267
614,RF,11.376000824961226,11.376313407876482
615,RF,12.177168970939588,12.193808588507771
616,RF,11.522512638264672,11.52259532123685
617,RF,7.607708040473229,7.619861622277977
618,RF,8.825673919099755,8.812591693562773
619,RF,9.8833867047472,9.856034074765807
620,RF,10.595517484985189,10.776566318071398
621,RF,11.42362297919143,11.594697433608802
622,RF,7.830156087915067,7.600118654515988
623,RF,8.809088066539564,8.679040180707037
624,RF,9.62767214958548,9.603932545455706
625,RF,10.523478137430876,10.405582462360748
626,RF,11.024409094994049,11.10708444495688
627,RF,6.057750014096726,6.504361443853643
628,RF,7.823930655691985,8.084890879230292
629,RF,9.051951113482163,9.371547677719734
630,RF,10.399143062463008,10.43932127965101
631,RF,11.131564627704908,11.339687125988466
632,RF,6.569302949396089,6.5133240107823624
633,RF,7.924988751161535,7.9485733329520905
634,RF,9.318917974346942,9.251405313274493
635,RF,10.273080493557808,10.4393372774116
636,RF,11.266310189231161,11.526927251381334
637,RF,11.522675414479899,11.52267284320391
638,RF,11.4487581648622,11.522578555896438
639,RF,7.337653385670308,6.88627679247468
640,RF,8.674154279632662,8.417000427911047
641,RF,9.859206390170405,9.653008877839753
642,RF,10.812075648353886,10.671941745555651
643,RF,11.43232771204725,11.52636896910351
644,RF,7.630341990904077,7.576774132890428
645,RF,9.04348722101903,8.954347330829414
646,RF,10.087075306094736,10.113570613023882
647,RF,11.082647833924632,11.10254562216222
648,RF,11.788211204181266,11.956211725710252
649,RF,2.602298215224187,2.525283705464637
650,RF,3.6402737795476305,3.7795614371483524
651,RF,4.7724998090542865,4.900325347318507
652,RF,5.857234622133344,5.907816321371822
653,RF,6.760101854044095,6.8183806569999525
654,RF,7.605194469673725,7.588804049125827
655,RF,9.11052785443628,9.153929201594524
656,RF,10.331938649419062,10.387663704356742
657,RF,11.355683398580089,11.385181867069484
658,RF,12.124242116559119,12.208397136204303
659,RF,11.52285732145251,11.522899757778333
