,SMILES,VP1,VP2,VP3,VP4,VP5,Column1,Name,A,B,C,Tmin,Tmax,No.C,Atom,Count Unique Atom,Pass Screen,Atom2
1533,CCC(CC(C)C)C(C)C,6.212598125454349,7.17581511088455,8.054306377742456,8.85877984856447,9.598211983989604,3955,"3-Ethyl-2,5-dimethylhexane",20.71509165986628,3291.0848734163897,-69.05,320,456,10,"[1, 6]",2,True,CH
1534,CCC(CC)C(C)(C)CC,6.494381668953714,8.122745339493003,9.45817413280791,10.573191154211388,11.518204729430977,3956,"4-Ethyl-3,3-dimethylhexane",20.695128247110027,3391.938100489529,-66.15,325,466,10,"[1, 6]",2,True,CH
1535,CCC(C)C(C)(CC)CC,5.62756176876135,6.860685161155022,7.943577069258772,8.902115214824036,9.756556710437842,3957,"3-Ethyl-3,4-dimethylhexane",20.69190462797983,3385.7211207384453,-65.85,324,465,10,"[1, 6]",2,True,CH
1536,CCC(C)C(C)C(C)(C)C,7.455423692972264,8.172715673896896,8.77412216149245,9.285627764844783,9.725988766936542,3958,"2,2,3,4-Tetramethylhexane",20.60583399720372,3324.0118402462044,-65.85,321,461,10,"[1, 6]",2,True,CH
1537,CC(C)CC(C)C(C)(C)C,4.856479458726771,7.208994981348225,9.012139571955805,10.438230702022842,11.59434124342481,3959,"2,2,3,5-Tetramethylhexane",20.727295360859152,3264.1446278283597,-66.85,315,450,10,"[1, 6]",2,True,CH
1538,CCC(C)C(C)(C)C(C)C,8.749030194008968,9.571969740878096,10.29725864233028,10.94130438772954,11.517033651763624,3960,"2,3,3,4-Tetramethylhexane",20.648040381958296,3396.1748570606383,-65.43,326,468,10,"[1, 6]",2,True,CH
1539,CC(C)CC(C)(C)C(C)C,7.185203171535365,8.595749251085481,9.749104255726094,10.709733256392479,11.522218285684259,3961,"2,3,3,5-Tetramethylhexane",20.666461062702247,3290.8546149070903,-66.25,318,455,10,"[1, 6]",2,True,CH
1540,CCC(C)(C)C(C)C(C)C,7.576802542493866,9.103792620119263,10.337275487161165,11.354455153597698,12.207641405437188,3962,"2,3,4,4-Tetramethylhexane",20.618037698196584,3356.93880707602,-65.55,323,464,10,"[1, 6]",2,True,CH
1541,CC(C)C(C)C(C)C(C)C,9.527395006354096,10.099414982213078,10.616344948233706,11.085777682383226,11.513971950342505,3963,"2,3,4,5-Tetramethylhexane",20.71511468571721,3322.169772171809,-67.85,321,458,10,"[1, 6]",2,True,CH
1542,CCC(CC)(CC)C(C)C,8.780840365991976,9.61642929734157,10.34307755534089,10.9807861737464,11.544942405922107,3964,"3,3-Diethyl-2-methylpentane",20.688128388427323,3458.022292658458,-65.45,330,473,10,"[1, 6]",2,True,CH
1543,CCC(C)(CC)C(C)(C)C,4.831408186150842,7.151323673232477,8.942409178586225,10.366985940900936,11.527109837407425,3965,"3-Ethyl-2,2,3-trimethylpentane",20.566690050622817,3431.0820470704275,-63.15,328,473,10,"[1, 6]",2,True,CH
1544,CCC(C(C)C)C(C)(C)C,9.87002512244837,10.334869710790672,10.760834053907164,11.152600335959216,11.514127947804177,3966,"3-Ethyl-2,2,4-trimethylpentane",20.622850101040942,3305.591159502252,-65.05,319,458,10,"[1, 6]",2,True,CH
1545,CCC(C)(C(C)C)C(C)C,3.040724861828668,6.221712518112485,8.490114041525878,10.189378362765416,11.509823311125134,3967,"3-Ethyl-2,3,4-trimethylpentane",20.587551471565344,3423.069050946808,-64.83,328,473,10,"[1, 6]",2,True,CH
1546,CC#CCC(C)C,3.6719578598152722,6.507780394543225,8.609778811601497,10.23015844674723,11.51743125877027,3973,5-Methyl-2-hexyne,20.79833011097802,2962.045463627541,-56.15,280,401,7,"[1, 6]",2,True,CH
1547,CCC1(CC1)C,2.4703142788040324,6.1673879032762535,8.570794683997798,10.258438528014862,11.508622460228052,3974,1-Ethyl-1-methylcyclopropane,20.4265547218632,2553.728049086906,-43.0,330,330,6,"[1, 6]",2,True,CH
1548,C[C@@H]1CC(C[C@@H]1C)(C)C,4.858981700159866,7.344254190871686,9.12856690195629,10.47182155263431,11.519564952394546,3975,"cis-1,1,3,4-Tetramethyl-cyclopentane",19.91966363949149,2871.853205534964,-64.0,406,406,9,"[1, 6]",2,True,CH
1549,CCC(C)(C)CCCC(C)C,7.582970376997807,9.088434240979991,10.300296801221194,11.296815859118835,12.130706403135704,3981,"2,6,6-Trimethyloctane",20.077229537405078,3181.0213059712746,-77.15,449,449,11,"[1, 6]",2,True,CH
1550,CCC1CCCC1(C)C,8.300077796238673,9.735698925015773,10.891585821924133,11.842240382558849,12.637865478516613,3986,1-Dimethyl-2-ethyl-1-cyclopentane,20.076653891131823,2959.7889302364065,-65.0,411,411,9,"[1, 6]",2,True,CH
1551,CCC(C)CCC(C)O,10.859545992439802,11.108151273444813,11.34552894057779,11.572422797033925,11.789512365193799,3988,5-Methyl-2-heptanol,20.753429701664636,3131.055209453304,-105.65,344,451,8,"[1, 6, 8]",3,True,CHO
1552,CCCC(C)CC(C)O,7.587730888929535,8.654470048854394,9.58331688151245,10.399385245722643,11.122039510146937,4040,4-Methyl-2-heptanol,20.403897284548137,2849.449052580132,-123.85,346,451,8,"[1, 6, 8]",3,True,CHO
1553,CC(C)C(C(=O)OC)NC(=O)C,8.679215301174777,9.929381237074203,10.871418397389851,11.606745339399254,12.19667270543277,4042,N-Acetyl-DL-valine methyl ester,26.829652426013837,8133.727567800236,-0.078,381,487,8,"[1, 6, 7, 8]",4,True,CHON
1554,CC(C)CC(C(C)C)(C(C)C)O,7.950331366237485,9.362304813044748,10.499585060555248,11.43522643403171,12.218487772681293,4045,"2,5-Dimethyl-3-(1-methylethyl)-3-hexanol",20.431988822682666,3257.006614040078,-104.85,321,458,11,"[1, 6, 8]",3,True,CHO
1555,CCC(C)C(C)(C)CO,7.170468119223848,8.525694933825545,9.674897030447346,10.661736160728543,11.518350756868516,4048,"2,2,3-Trimethyl-1-pentanol",25.89487195581104,6433.422749825364,0.0,352,450,8,"[1, 6, 8]",3,True,CHO
1556,CC1(CCC=C1)C,4.929933483602817,7.193731530896287,8.959759070580494,10.375930970082605,11.536839025409764,4050,"3,3-Dimethylcyclopentene",20.59008431516764,2809.844588980634,-51.15,278,403,7,"[1, 6]",2,True,CH
1557,CCCC(CCC)CO,4.5679859076284846,7.18331475534627,9.047143174755508,10.442689804714812,11.526740423395292,4052,2-Propyl-1-pentanol,26.705612167054245,6861.703577122257,0.0,359,454,8,"[1, 6, 8]",3,True,CHO
1558,CC/C=C(/C)\C(C)C,5.933070305586087,7.844317540147555,9.33323158499746,10.525870789826905,11.50266522911432,4059,"(Z)-2,3-Dimethyl-3-hexene",20.788912537947677,3047.47137057762,-58.15,289,413,8,"[1, 6]",2,True,CH
1559,CCCCCCCCC#CC,6.209480747178176,7.487282512117462,8.539713956761995,9.421567161878652,10.17120427461148,4063,2-Undecyne,21.43591592322807,4112.416976087366,-64.15,361,510,11,"[1, 6]",2,True,CH
1560,CCCCCCCC#CCC,7.170457854077398,8.537963672262762,9.688914316893847,10.670975464758413,11.518780151902254,4064,3-Undecyne,21.416436053341343,4045.15846552101,-64.15,357,503,11,"[1, 6]",2,True,CH
1561,CCCC(CCC)C(C)(C)C,7.589328121927657,9.11231652611646,10.339650194372576,11.349804316183839,12.195738837378196,4067,"4-(1,1-Dimethylethyl)-heptane",19.934215977279216,3061.8164757069726,-83.0,447,447,11,"[1, 6]",2,True,CH
1562,CC(C)C(C)(C)CC(C)(C)C,4.880500605234534,7.1926280064348305,8.967134149787272,10.372002504974002,11.511834471836433,4068,"2,2,4,4,5-Pentamethylhexane",19.821228126765995,3085.786386525041,-77.15,449,449,11,"[1, 6]",2,True,CH
1563,CC(C)(C)C(C)(C)C(C)(C)C,4.907578508557233,7.216983136350462,8.981866823182411,10.374503882640617,11.501429723020088,4069,"2,2,3,3,4,4-Hexamethylpentane",19.50167536756028,3038.6985213733124,-86.15,467,467,11,"[1, 6]",2,True,CH
1564,CCC(CC)(CC)C(C)(C)C,4.847995474144842,7.121624669636532,8.90583437203191,10.343296861990286,11.52614126791486,4070,"3,3-Diethyl-2,2-dimethylpentane",19.758735967342133,3104.9438944987514,-85.0,462,462,11,"[1, 6]",2,True,CH
1565,CCCCCC(C)CO,7.177524029876025,8.498915483586057,9.644213847452253,10.646420335065615,11.530774763487404,4071,2-Methyl-1-heptanol,19.136554449364212,2307.4205216893333,-145.55,345,455,8,"[1, 6, 8]",3,True,CHO
1566,CC(C)CC(C)(CC(C)C)O,6.492303140060496,6.859562576948068,7.214157895322273,7.556733033412609,7.887889000233269,4072,"2,4,6-Trimethyl-4-heptanol",24.414770258034466,5869.289402041823,0.0,338,455,10,"[1, 6, 8]",3,True,CHO
1567,CC(C)C(C)C#C,4.805286438371837,7.057553601086081,8.848184764103994,10.305915622496771,11.515685886192198,4073,"3,4-Dimethyl-1-pentyne",20.76931753880629,2773.0032274927294,-53.15,264,377,7,"[1, 6]",2,True,CH
1568,CCCCCCCC1OCCCCO1,4.924448531542168,7.111530786070347,8.869443890929624,10.313224301286688,11.520167376352681,4078,"2-Heptyl-1,3-dioxepane",28.921804267359157,8469.67703545316,0.0,328,373,12,"[1, 6, 8]",3,True,CHO
1569,CCCCC1OCC=CCO1,4.909750210458558,7.155868728853612,8.924261451835621,10.352689129318598,11.530589731903696,4080,"2-Butyl-4,7-dihydro-1,3-dioxepine",24.688570651442387,6381.893198029251,6.503,293,373,9,"[1, 6, 8]",3,True,CHO
1570,CCCCCCC1OCC=CCO1,8.726614193367936,9.530809606648965,10.260571907987137,10.92577786706714,11.534630830318058,4081,"2-Hexyl-4,7-dihydro-1,3-dioxepin",27.822642247367515,7967.9414411046655,0.574,293,373,11,"[1, 6, 8]",3,True,CHO
1571,CCC1=C(C=CC(=C1C)C)C,7.59543384434666,9.163772663739888,10.395796450054496,11.389208664392749,12.207208710639526,4082,"2-Ethyl-1,3,4-trimethylbenzene",19.581736251243683,2866.971725137816,-120.444,347,488,11,"[1, 6]",2,True,CH
1572,CC(C)C1(CCCC1)C,7.573850201528881,9.165084533957712,10.403770333373961,11.39538697470475,12.207151741411337,4083,1-Methyl-1-(1-methylethyl)cyclo-pentane,20.191875249185244,3077.658261146772,-66.0,421,421,9,"[1, 6]",2,True,CH
1573,C[C@@H]1CCC[C@H]1C(C)C,6.449438028213974,8.179147348642148,9.538086103004625,10.633928459782876,11.536335928869986,4084,trans-1-Methyl-2-(1-methylethyl)cyclo-pentane,20.09380815007463,2982.837807017277,-66.0,414,414,9,"[1, 6]",2,True,CH
1574,C[C@H]1CC[C@H](C1)C(C)C,8.720857425118682,9.848819858668556,10.784183387735396,11.57239703565144,12.245652687513065,4085,cis-1-Methyl-3-(1-methylethyl)cyclo-pentane,20.09772254473272,2992.784974619012,-66.0,415,415,9,"[1, 6]",2,True,CH
1575,C[C@H]1CC[C@@H](C1)C(C)C,8.81405424323629,9.59711182701438,10.290428078793095,10.90859394894377,11.463199899872432,4086,trans-1-Methyl-3-(1-methylethyl)cyclo-pentane,20.09772254473272,2992.784974619012,-66.0,415,415,9,"[1, 6]",2,True,CH
1576,CC/C(=C/C(C)C)/C,7.046722217408927,7.539681394981109,8.010320299312632,8.46012130149159,8.890438349368242,4113,"(E)-2,4-Dimethyl-3-hexene",20.82135596190796,2998.196049587547,-58.15,285,406,8,"[1, 6]",2,True,CH
1577,CCCC(=C)C(C)C,8.62363622960519,8.820369448753281,9.011438563703251,9.197084714179711,9.3775355432809,4114,2-(1-Methylethyl)-1-pentene,20.80406354785957,3031.123016417362,-58.15,288,411,8,"[1, 6]",2,True,CH
1578,CCCCC(C)(CC)C(C)C,8.976557503949362,9.88715111859765,10.569383189104588,11.099586119243835,11.52348288017135,4138,"3-Ethyl-2,3-dimethylheptane",19.94939001304204,3134.739345602094,-84.0,456,456,11,"[1, 6]",2,True,CH
1579,CCCC(C)C(CC)C(C)C,7.1852650895306525,8.72431529770755,9.884579697134031,10.790573831193115,11.517627890207338,4141,"3-Ethyl-2,4-dimethylheptane",20.06606199970405,3143.9957376759303,-84.0,452,452,11,"[1, 6]",2,True,CH
1580,CCCC(C)(CC)CC(C)C,7.559313660438718,9.107212469932392,10.350106587900218,11.370060056905205,12.22211995076534,4142,"4-Ethyl-2,4-dimethylheptane",19.916923563230828,3021.958727747246,-83.0,443,443,11,"[1, 6]",2,True,CH
1581,CCC(CC)C(C)CC(C)C,2.5746975536150174,4.165784032307343,5.510001617164749,6.660669211881803,7.656782435733534,4143,"5-Ethyl-2,4-dimethylheptane",20.0764006067716,3130.6867958384246,-83.0,449,449,11,"[1, 6]",2,True,CH
1582,CCC(C)CC(CC)C(C)C,2.3499659788514435,3.988628858714314,5.365394105322503,6.538401905961539,7.549768988161823,4144,"3-Ethyl-2,5-dimethylheptane",20.0764006067716,3130.6867958384246,-83.0,449,449,11,"[1, 6]",2,True,CH
1583,CCC(C)C(CC)CC(C)C,3.3879213124870198,4.547002882043255,5.594781916774558,6.546555921467284,7.414941871368207,4145,"4-Ethyl-2,5-dimethylheptane",20.07207174679677,3120.5554214292506,-83.0,448,448,11,"[1, 6]",2,True,CH
1584,CCC(C)(CC)CCC(C)C,4.975527377663207,6.110728047722169,7.089049811113744,7.940910652810723,8.689342108357375,4146,"5-Ethyl-2,5-dimethylheptane",19.951209055265508,3101.6972495176296,-83.0,451,451,11,"[1, 6]",2,True,CH
1585,CCC(CCC(C)C)C(C)C,4.816725071103594,6.975899196061821,8.766601243479911,10.27573768455201,11.564877102629463,4147,"3-Ethyl-2,6-dimethylheptane",20.0764006067716,3130.6867958384246,-83.0,449,449,11,"[1, 6]",2,True,CH
1586,CCC(CC(C)C)CC(C)C,4.0094592789607795,5.070860464025726,5.971993094080867,6.74660908998257,7.419604670580336,4148,"4-Ethyl-2,6-dimethylheptane",20.050174162562392,3069.9446010852416,-83.0,443,443,11,"[1, 6]",2,True,CH
1587,CCCC(CC)C(C)(C)CC,5.105979734790658,5.473418749195524,5.826235671884664,6.16528629551356,6.491360907620855,4149,"4-Ethyl-3,3-dimethylheptane",19.9368178984343,3104.805739393172,-84.0,453,453,11,"[1, 6]",2,True,CH
1588,CCC(CC)CC(C)(C)CC,3.3835894527873656,4.441077621221584,5.41832922776814,6.324142379253761,7.166074232345462,4150,"5-Ethyl-3,3-dimethylheptane",19.938498785552184,3071.786669159637,-83.0,448,448,11,"[1, 6]",2,True,CH
1589,CCCC(C)(CC)C(C)CC,7.370433165073905,8.701441745089923,9.819147112227585,10.771020422452208,11.591419223281594,4152,"4-Ethyl-3,4-dimethylheptane",19.941031629154477,3114.7759328458355,-84.0,454,454,11,"[1, 6]",2,True,CH
1590,CCC(C)C(C)C(CC)CC,4.834572633084605,7.138532410215344,8.929622114912117,10.361940468489603,11.53347160488345,4153,"3-Ethyl-4,5-dimethylheptane",20.07891042452296,3174.3668350525213,-84.0,455,455,11,"[1, 6]",2,True,CH
1591,CCC(C)CC(C)(CC)CC,5.439170204635035,6.449656212116519,7.325700548425001,8.092460188851183,8.769184057264194,4154,"3-Ethyl-3,5-dimethylheptane",19.9368178984343,3104.805739393172,-84.0,453,453,11,"[1, 6]",2,True,CH
1592,CCC(C)C(CC)C(C)CC,9.490921910041967,10.077541930687152,10.595465719700845,11.05609282875875,11.468432799401192,4155,"4-Ethyl-3,5-dimethylheptane",20.07465064210092,3164.258486494278,-84.0,454,454,11,"[1, 6]",2,True,CH
1593,CCCC(C)(C)C(CC)CC,8.32714144068995,9.374055842157333,10.223632676811624,10.926861845416774,11.518559317402374,4156,"3-Ethyl-4,4-dimethylheptane",19.942758567974224,3081.756862612301,-83.0,449,449,11,"[1, 6]",2,True,CH
1594,CCCCC(C)(C)C(C)(C)C,7.12318682845539,8.536278856955086,9.701444741572478,10.678670008658624,11.510033119507446,4157,"2,2,3,3-Tetramethylheptane",19.85210579286305,3113.923976361428,-79.15,453,453,11,"[1, 6]",2,True,CH
1595,CCCC(C)C(C)C(C)(C)C,7.189110970681078,8.49427359644757,9.632943767377622,10.635069150673747,11.523821286856476,4158,"2,2,3,4-Tetramethylheptane",20.017132066477927,3158.663204718302,-77.15,449,449,11,"[1, 6]",2,True,CH
1596,CCC(C)CC(C)C(C)(C)C,8.02982249009031,8.34874436225148,8.657154941656433,8.95556546336508,9.244454538269785,4159,"2,2,3,5-Tetramethylheptane",20.00925722545989,3138.768869514834,-77.15,447,447,11,"[1, 6]",2,True,CH
1597,CC(C)CCC(C)C(C)(C)C,8.003241305957895,8.88080446206631,9.663648023105575,10.366322068606191,11.000541746306073,4160,"2,2,3,6-Tetramethylheptane",20.02825355247709,3145.791754048465,-76.15,446,446,11,"[1, 6]",2,True,CH
1598,CCCC(C)(C)CC(C)(C)C,8.337322436267002,8.756913682773101,9.15041664273484,9.520191035366942,9.868320322948502,4161,"2,2,4,4-Tetramethylheptane",19.89230892858672,3095.5032956174755,-76.15,446,446,11,"[1, 6]",2,True,CH
1599,CC(C)CC(C)CC(C)(C)C,10.718835004664355,11.03400679415146,11.331395710430717,11.612465498324427,11.878523547502079,4163,"2,2,4,6-Tetramethylheptane",20.102604025129867,3123.571807901073,-71.15,435,435,11,"[1, 6]",2,True,CH
1600,CCC(C)(C)CCC(C)(C)C,2.7069524474889946,3.993300993594463,5.160495909651793,6.224360050289853,7.198033455982216,4164,"2,2,5,5-Tetramethylheptane",19.933778486111542,3077.197744128173,-73.15,439,439,11,"[1, 6]",2,True,CH
1601,CC(C)C(C)CCC(C)(C)C,4.636640656258738,5.319969850084924,5.964672574429674,6.573933957497481,7.150598302526326,4165,"2,2,5,6-Tetramethylheptane",20.05880885666112,3140.0352913159804,-74.15,442,442,11,"[1, 6]",2,True,CH
1602,CCCC(C)C(C)(C)C(C)C,4.928380114543806,7.160203663318072,8.920690211045669,10.34489099443812,11.520760791283367,4166,"2,3,3,4-Tetramethylheptane",19.97276125173593,3167.5051314754,-80.15,455,455,11,"[1, 6]",2,True,CH
1603,CCC(C)CC(C)(C)C(C)C,7.409662347636749,8.338087382953134,9.154245397353451,9.877338728839026,10.522426723698846,4167,"2,3,3,5-Tetramethylheptane",20.017132066477927,3158.663204718302,-77.15,449,449,11,"[1, 6]",2,True,CH
1604,CC(C)CCC(C)(C)C(C)C,11.098502878246457,12.688715918517687,13.899851872102277,14.853022673081767,15.622713546241659,4168,"2,3,3,6-Tetramethylheptane",20.01319464596891,3148.716037116568,-77.15,448,448,11,"[1, 6]",2,True,CH
1605,CCCC(C)(C)C(C)C(C)C,8.723772336888636,9.91692699262328,10.849006005202401,11.597248415359381,12.211160060563206,4169,"2,3,4,4-Tetramethylheptane",20.00221131507533,3161.5874877864044,-78.15,451,451,11,"[1, 6]",2,True,CH
1606,CCC(C)C(C)C(C)C(C)C,4.901666252832243,7.175304243081525,8.940634182665006,10.350977867509094,11.503628182795191,4170,"2,3,4,5-Tetramethylheptane",20.141747971710764,3222.260604986798,-78.15,452,452,11,"[1, 6]",2,True,CH
1607,CC(C)CC(C)C(C)C(C)C,4.956661537844987,7.142441878345682,8.892423129945211,10.325124098169297,11.519659566001762,4171,"2,3,4,6-Tetramethylheptane",20.16820467442927,3206.2115868886294,-76.15,447,447,11,"[1, 6]",2,True,CH
1608,CCC(C)(C)CC(C)C(C)C,9.4646860257562,10.086988297846249,10.655941135767234,11.178122959494674,11.659073325399753,4172,"2,3,5,5-Tetramethylheptane",20.04736500874894,3152.8606902839574,-75.15,445,445,11,"[1, 6]",2,True,CH
1609,CCC(C)C(C)(C)CC(C)C,4.87603992223902,7.139411142825871,8.908975504317112,10.330441294495188,11.497324487222564,4173,"2,4,4,5-Tetramethylheptane",20.03216794713518,3155.7619475011297,-76.15,447,447,11,"[1, 6]",2,True,CH
1610,CC(C)CC(C)(C)CC(C)C,9.004289836895671,9.725814810501365,10.379796128113231,10.97529409315503,11.519817899312546,4174,"2,4,4,6-Tetramethylheptane",20.10948875455792,3141.531971626426,-71.15,437,437,11,"[1, 6]",2,True,CH
1611,CCC(C)(C)C(C)CC(C)C,7.95184483294145,9.360316519458395,10.497273026007228,11.434323368886508,12.21993003231705,4175,"2,4,5,5-Tetramethylheptane",20.017132066477927,3158.663204718302,-77.15,449,449,11,"[1, 6]",2,True,CH
1612,CCCC(C)(C)C(C)(C)CC,7.158517298628912,8.523346262135105,9.675868497984782,10.662047318350998,11.515471297514072,4176,"3,3,4,4-Tetramethylheptane",19.82339255675341,3119.772542497633,-81.15,457,457,11,"[1, 6]",2,True,CH
1613,CCC(C)C(C)C(C)(C)CC,4.135945523463828,6.814868674196637,8.798196946926657,10.325720679063036,11.538373465169858,4177,"3,3,4,5-Tetramethylheptane",19.968800805375984,3157.557963873665,-80.15,454,454,11,"[1, 6]",2,True,CH
1614,CCC(C)(C)CC(C)(C)CC,6.308203415061129,6.712635802976983,7.101019286610466,7.474290572437198,7.8333148626216875,4178,"3,3,5,5-Tetramethylheptane",19.82983979501379,3097.299311990011,-80.15,453,453,11,"[1, 6]",2,True,CH
1615,CCC(C)C(C)(C)C(C)CC,4.880686638495554,7.100865152470895,8.87421278826879,10.32328949500178,11.529587822580533,4179,"3,4,4,5-Tetramethylheptane",19.962215412010018,3180.422633847096,-81.15,458,458,11,"[1, 6]",2,True,CH
1616,CCC[C@@H](C(C)C)C(C)(C)C,6.582877931992845,8.211050751014223,9.529226974825486,10.618243956734322,11.53308031540203,4180,"2,2-Dimethyl-3-(1-methylethyl)hexane",19.86656602724705,3020.5080991386594,-83.0,445,445,11,"[1, 6]",2,True,CH
1617,CCCC(C)(C(C)C)C(C)C,4.878088585274199,7.217117124315278,8.997292343511122,10.397527194986505,11.527728299947892,4181,"2,3-Dimethyl-3-(1-methylethyl)hexane",19.890190550301167,3112.703606262141,-84.0,456,456,11,"[1, 6]",2,True,CH
1618,CC(C)CC(C(C)C)C(C)C,6.095612025888933,6.5931011800830674,7.06302166578282,7.507603301763467,7.928841749220071,4183,"2,5-Dimethyl-3-(1-methylethyl)hexane",19.991181932479883,3048.7147665278367,-83.0,443,443,11,"[1, 6]",2,True,CH
1619,CCC(CC)C(CC)C(C)C,6.2198371998108595,7.516289554874538,8.596008792620188,9.509150748455,10.291503646203983,4185,"3,4-Diethyl-2-methylhexane",20.042874967817603,3126.933582136844,-85.0,452,452,11,"[1, 6]",2,True,CH
1620,CCC(CC)(CC)CC(C)C,6.540511676099431,8.009163924795175,9.318005245554492,10.491774334725967,11.550354373254297,4186,"4,4-Diethyl-2-methylhexane",20.042874967817603,3126.933582136844,-85.0,452,452,11,"[1, 6]",2,True,CH
1621,CCC(CC)C(C)(CC)CC,8.32732785220357,9.718378103294413,10.83087010635705,11.74086072092137,12.499028083837835,4187,"3,4-Diethyl-3-methylhexane",19.93932771618566,3147.8180289303,-85.0,459,459,11,"[1, 6]",2,True,CH
1622,CCC(C)C(CC)(CC)CC,4.873912734065524,7.158764837822856,8.931730095546602,10.347501087010126,11.504143657646141,4188,"3,3-Diethyl-4-methylhexane",19.955837251302427,3187.698802740957,-85.0,463,463,11,"[1, 6]",2,True,CH
1623,CCCC(C)(CC)C(C)(C)C,4.872860887387503,7.488360422197388,9.43841520725579,10.94832208004824,12.15198797037678,4189,"3-Ethyl-2,2,3-trimethylhexane",19.841582978988065,3126.634246074755,-80.15,456,456,11,"[1, 6]",2,True,CH
1624,CCC(CC)C(C)C(C)(C)C,4.590872546846818,6.879661470543404,8.725726124279198,10.246193789220074,11.520223714624123,4190,"4-Ethyl-2,2,3-trimethylhexane",20.017132066477927,3158.663204718302,-77.15,449,449,11,"[1, 6]",2,True,CH
1625,CCC(C)C(CC)C(C)(C)C,4.8715254897638225,7.200926812153341,8.977155325661396,10.376343952942621,11.507024965896896,4191,"3-Ethyl-2,2,4-trimethylhexane",20.01319464596891,3148.716037116568,-77.15,448,448,11,"[1, 6]",2,True,CH
1626,CCC(C)(CC)CC(C)(C)C,6.506163045952121,6.801493774473755,7.09000393189789,7.3719270994265,7.647486312834822,4192,"4-Ethyl-2,2,4-trimethylhexane",19.86665813065077,3111.022719144255,-78.15,451,451,11,"[1, 6]",2,True,CH
1627,CCC(CC(C)C)C(C)(C)C,4.852661329469036,7.223683004291253,9.051930563627348,10.504639910544297,11.686742431322674,4193,"3-Ethyl-2,2,5-trimethylhexane",20.03955924528369,3132.9433292295585,-75.15,443,443,11,"[1, 6]",2,True,CH
1628,CCC(CC(C)(C)C)C(C)C,4.919844421560867,7.023107140828344,8.77284399657509,10.25127810071329,11.516969156065919,4194,"4-Ethyl-2,2,5-trimethylhexane",19.933778486111542,3077.197744128173,-73.15,439,439,11,"[1, 6]",2,True,CH
1629,CCC(CC)C(C)(C)C(C)C,4.9017012037033645,7.09657472344168,8.860929044599175,10.310118862036877,11.521666503337896,4195,"4-Ethyl-2,3,3-trimethylhexane",19.97672169809588,3177.429273226204,-80.15,456,456,11,"[1, 6]",2,True,CH
1630,CCC(C)C(C)(CC)C(C)C,4.865992970541235,7.1552811352695525,8.932308332650999,10.35171197301801,11.511578818707607,4196,"3-Ethyl-2,3,4-trimethylhexane",19.94782425517881,3183.415994467988,-82.15,460,460,11,"[1, 6]",2,True,CH
1631,CCC(C)(CC)C(C)C(C)C,4.8893372883462725,7.365949601858862,9.220026117642067,10.660085920052865,11.81087630206395,4197,"4-Ethyl-2,3,4-trimethylhexane",19.97672169809588,3177.429273226204,-80.15,456,456,11,"[1, 6]",2,True,CH
1632,CCC(C)(CC(C)C)C(C)C,4.211658393595407,5.129256907092682,5.986825611295739,6.790068696228019,7.543989837348665,4198,"3-Ethyl-2,3,5-trimethylhexane",20.017132066477927,3158.663204718302,-77.15,449,449,11,"[1, 6]",2,True,CH
1633,CCC(C(C)C)C(C)C(C)C,8.033485406834751,8.858154980350609,9.597811988553044,10.264957591748344,10.869756407264385,4199,"3-Ethyl-2,4,5-trimethylhexane",20.133758001438075,3202.0439078703102,-78.15,450,450,11,"[1, 6]",2,True,CH
1634,CCC(C(C)C)C(C)(C)CC,4.866011628451531,7.160287812398577,8.940423453315352,10.361830900681992,11.52301941763266,4200,"3-Ethyl-2,4,4-trimethylhexane",20.00221131507533,3161.5874877864044,-78.15,451,451,11,"[1, 6]",2,True,CH
1635,CCC(C)(C)C(C)(CC)CC,6.434948980581284,8.136147265569088,9.490382761157722,10.593978464709375,11.510622737310792,4201,"3-Ethyl-3,4,4-trimethylhexane",19.75947279457189,3112.220063392612,-85.15,463,463,11,"[1, 6]",2,True,CH
1636,CCC(C)C(C)(C)C(C)(C)C,4.883812680629649,7.210482576602939,8.988185151979767,10.390707793334979,11.525484874831609,4202,"2,2,3,3,4-Pentamethylhexane",19.785607135377376,3113.831872957708,-80.15,457,457,11,"[1, 6]",2,True,CH
1637,CC(C)CC(C)(C)C(C)(C)C,6.8414780008072,7.933680619661718,8.89659601669534,9.751897581114122,10.516670710992976,4203,"2,2,3,3,5-Pentamethylhexane",19.83403049988304,3078.09575231444,-76.15,447,447,11,"[1, 6]",2,True,CH
1638,CCC(C)(C)C(C)C(C)(C)C,4.87796999398763,6.895154790857745,8.646378325325088,10.180987074764413,11.536830878948678,4204,"2,2,3,4,4-Pentamethylhexane",19.771446237055464,3116.7561560258105,-81.15,459,459,11,"[1, 6]",2,True,CH
1639,CC(C)C(C)C(C)C(C)(C)C,5.39519627317139,6.566286213588487,7.608116778683609,8.540969251195559,9.381092849700359,4205,"2,2,3,4,5-Pentamethylhexane",19.971978372804315,3133.426872099087,-76.15,447,447,11,"[1, 6]",2,True,CH
1640,CCC(C)(C)C(C)(C)C(C)C,5.534783907745009,6.6554340123938545,7.666527039674204,8.583380065534822,9.418582017203992,4206,"2,3,3,4,4-Pentamethylhexane",19.775291554160766,3126.450039267316,-81.15,460,460,11,"[1, 6]",2,True,CH
